link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,vehicle_volume,person_volume,ref_volume,ref_diff,restricted_turn_nodes,auto_turn_volume,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,vehicle_vol_auto,MEU_vol_auto,mode_link_cap_auto,mode_DOC_auto,mode_TT_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
22,22,bpr,8,16,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8390.753,8390.753,-1.000,0.000,,10:0;17:1985;,0.000,0.000,0.000,,,,0.000,10.735,27.946,17.368,0.466,1.663,1.663,5045.823,5045.823,0.000,0.000,0.000,1.000,1.000,8390.753,0.955,1.142,1.707,1.083,60.000,51.000,0.400,4.000,16.523,11.608,26074.434,1501.252,26074.434,1501.252,802.023,678.630,"LINESTRING (-96.711647 43.562324, -96.711647 43.546744)",8390.753,8390.753,5045.823,1.662911,10.735,60.000,60.000,60.000,60.000,17.576,12.466,11.904,15.106,46.902,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8390.753,8390.753,0.000,27.946,0.000,-27.946,1.663,0.000,-1.663,1.707,0.000,-1.707,period-based
23,23,bpr,9,5,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,15898.146,15898.146,-1.000,0.000,,4:11224;6:1935;,0.000,0.000,0.000,,,,0.000,9.791,30.640,19.043,0.511,1.590,1.590,10000.000,10000.000,0.000,0.000,0.000,1.000,1.000,15898.146,0.955,1.142,1.621,1.083,60.000,51.000,0.400,4.000,18.591,13.551,49403.812,2594.374,49403.812,2594.374,1269.528,1035.732,"LINESTRING (-96.730977 43.548602, -96.731304 43.564039)",15898.146,15898.146,10000.000,1.589815,9.791,60.000,60.000,60.000,60.000,20.906,14.607,13.914,17.867,48.250,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,15898.146,15898.146,0.000,30.640,0.000,-30.640,1.590,0.000,-1.590,1.621,0.000,-1.621,period-based
24,24,bpr,9,8,1.000000,10.000000,6.215040,10.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,6832.754,6832.754,-1.000,0.000,,6:0;7:2044;16:1151;,0.000,0.000,0.000,,,,0.000,15.026,39.930,24.817,0.666,1.353,1.353,5050.193,5050.193,0.000,0.000,0.000,1.000,1.000,6832.754,0.955,1.142,1.349,0.750,60.000,51.000,0.400,4.000,26.641,21.954,42465.844,1711.176,42465.844,1711.176,572.383,371.420,"LINESTRING (-96.731091 43.548379, -96.711231 43.562106)",6832.754,6832.754,5050.193,1.352969,15.026,60.000,60.000,60.000,60.000,34.383,23.861,22.612,29.544,53.407,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,6832.754,6832.754,0.000,39.930,0.000,-39.930,1.353,0.000,-1.353,1.349,0.000,-1.349,period-based
25,25,bpr,9,10,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,21999.355,21999.355,-1.000,0.000,,11:2447;15:6082;16:360;17:2395;,0.000,0.000,0.000,,,,0.000,5.811,30.977,19.252,0.516,1.581,1.581,13915.788,13915.788,0.000,0.000,0.000,1.000,1.000,21999.356,0.955,1.142,1.611,1.083,60.000,51.000,0.400,4.000,18.858,13.808,41018.066,2130.543,41018.066,2130.543,1030.575,836.464,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",21999.356,21999.356,13915.788,1.580892,5.811,60.000,60.000,60.000,60.000,21.346,14.891,14.180,18.233,48.427,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,21999.355,21999.355,0.000,30.977,0.000,-30.977,1.581,0.000,-1.581,1.611,0.000,-1.611,period-based
26,26,bpr,10,9,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,22024.016,22024.016,-1.000,0.000,,5:10681;8:2460;,0.000,0.000,0.000,,,,0.000,5.823,30.910,19.211,0.515,1.583,1.583,13915.788,13915.788,0.000,0.000,0.000,1.000,1.000,22024.016,0.955,1.142,1.613,1.083,60.000,51.000,0.400,4.000,18.805,13.757,41064.043,2137.565,41064.043,2137.565,1036.365,842.035,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",22024.016,22024.016,13915.788,1.582664,5.823,60.000,60.000,60.000,60.000,21.258,14.834,14.127,18.159,48.391,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,22024.016,22024.016,0.000,30.910,0.000,-30.910,1.583,0.000,-1.583,1.613,0.000,-1.613,period-based
27,27,bpr,10,11,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,17687.223,17687.223,-1.000,0.000,,4:0;12:4693;14:1383;,0.000,0.000,0.000,,,,0.000,12.340,24.311,15.109,0.405,1.769,1.769,10000.000,10000.000,0.000,0.000,0.000,1.000,1.000,17687.224,0.955,1.142,1.831,1.083,60.000,51.000,0.400,4.000,13.894,9.277,54963.402,3637.691,54963.402,3637.691,2163.756,1903.650,"LINESTRING (-96.731458 43.545535, -96.746860 43.544395)",17687.224,17687.224,10000.000,1.768722,12.340,60.000,60.000,60.000,60.000,13.608,9.905,9.494,11.823,45.288,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,17687.223,17687.223,0.000,24.311,0.000,-24.311,1.769,0.000,-1.769,1.831,0.000,-1.831,period-based
28,28,bpr,10,15,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,23049.863,23049.863,-1.000,0.000,,14:2451;19:4692;22:7889;,0.000,0.000,0.000,,,,0.000,13.621,26.429,16.426,0.440,1.706,1.706,13512.002,13512.002,0.000,0.000,0.000,1.000,1.000,23049.863,0.955,1.142,1.757,1.083,60.000,51.000,0.400,4.000,15.404,10.597,85953.500,5232.873,85953.500,5232.873,2927.887,2521.125,"LINESTRING (-96.731703 43.545272, -96.731768 43.529402)",23049.863,23049.863,13512.002,1.705881,13.621,60.000,60.000,60.000,60.000,15.847,11.354,10.858,13.676,46.199,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,23049.863,23049.863,0.000,26.429,0.000,-26.429,1.706,0.000,-1.706,1.757,0.000,-1.757,period-based
29,29,bpr,10,16,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,11094.856,11094.856,-1.000,0.000,,8:0;17:0;18:4673;,0.000,0.000,0.000,,,,0.000,20.365,11.785,7.324,0.196,2.285,2.285,4854.918,4854.918,0.000,0.000,0.000,1.000,1.000,11094.856,0.955,1.142,2.453,1.083,60.000,51.000,0.400,4.000,6.041,3.292,27581.992,3765.741,27581.992,3765.741,3026.084,2895.556,"LINESTRING (-96.731419 43.545007, -96.711362 43.546480)",11094.856,11094.856,4854.918,2.285282,20.365,60.000,60.000,60.000,60.000,4.178,3.431,3.341,3.831,41.535,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,11094.856,11094.856,0.000,11.785,0.000,-11.785,2.285,0.000,-2.285,2.453,0.000,-2.453,period-based
30,30,bpr,10,17,1.000000,8.000000,4.972032,8.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8100.000,8100.000,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,16.308,29.433,18.293,0.491,1.622,1.622,4993.511,4993.511,0.000,0.000,0.000,1.000,1.000,8100.000,0.955,1.142,1.659,1.083,60.000,51.000,0.400,4.000,17.652,12.657,40273.461,2201.582,40273.461,2201.582,1121.582,930.994,"LINESTRING (-96.731490 43.545011, -96.711433 43.541020)",8100.000,8100.000,4993.511,1.622105,16.308,60.000,60.000,60.000,60.000,19.375,13.621,12.989,16.595,47.631,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8100.000,8100.000,0.000,29.433,0.000,-29.433,1.622,0.000,-1.622,1.659,0.000,-1.659,period-based
31,31,bpr,11,4,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,5198.475,5198.475,-1.000,0.000,,3:1500;5:1312;,0.000,0.000,0.000,,,,0.000,7.132,50.477,31.372,0.841,1.059,1.059,4908.827,4908.827,0.000,0.000,0.000,1.000,1.000,5198.475,0.955,1.142,1.020,0.000,60.000,51.000,0.400,4.000,37.969,35.608,19385.240,617.923,19385.240,617.923,98.075,6.338,"LINESTRING (-96.746576 43.544135, -96.746904 43.563658)",5198.475,5198.475,4908.827,1.059006,7.132,60.000,60.000,60.000,60.000,48.107,38.309,36.572,44.725,56.989,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,5198.475,5198.475,0.000,50.477,0.000,-50.477,1.059,0.000,-1.059,1.020,0.000,-1.020,period-based
32,32,bpr,11,10,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,17622.658,17622.658,-1.000,0.000,,9:2528;15:2608;16:2487;17:1804;,0.000,0.000,0.000,,,,0.000,12.233,24.523,15.241,0.409,1.762,1.762,10000.000,10000.000,0.000,0.000,0.000,1.000,1.000,17622.658,0.955,1.142,1.823,1.083,60.000,51.000,0.400,4.000,14.043,9.405,54762.766,3593.105,54762.766,3593.105,2124.550,1865.394,"LINESTRING (-96.746821 43.543867, -96.731418 43.545007)",17622.658,17622.658,10000.000,1.762266,12.233,60.000,60.000,60.000,60.000,13.822,10.045,9.625,12.001,45.375,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,17622.658,17622.658,0.000,24.523,0.000,-24.523,1.762,0.000,-1.762,1.823,0.000,-1.823,period-based
33,33,bpr,11,12,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8363.380,8363.380,-1.000,0.000,,3:0;13:3258;,0.000,0.000,0.000,,,,0.000,13.583,26.503,16.472,0.442,1.704,1.704,4908.827,4908.827,0.000,0.000,0.000,1.000,1.000,8363.380,0.955,1.142,1.754,1.083,60.000,51.000,0.400,4.000,15.458,10.645,31187.246,1893.374,31187.246,1893.374,1057.036,909.447,"LINESTRING (-96.746842 43.544395, -96.780138 43.544205)",8363.380,8363.380,4908.827,1.703743,13.583,60.000,60.000,60.000,60.000,15.929,11.407,10.907,13.744,46.232,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8363.380,8363.380,0.000,26.503,0.000,-26.503,1.704,0.000,-1.704,1.754,0.000,-1.754,period-based
34,34,bpr,11,14,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,9771.006,9771.006,-1.000,0.000,,15:1493;23:3688;,0.000,0.000,0.000,,,,0.000,13.671,17.555,10.911,0.293,2.004,2.004,4876.508,4876.508,0.000,0.000,0.000,1.000,1.000,9771.006,0.955,1.142,2.111,1.083,60.000,51.000,0.400,4.000,9.447,5.699,24290.879,2226.328,24290.879,2226.328,1574.927,1459.974,"LINESTRING (-96.747096 43.544203, -96.751290 43.529378)",9771.006,9771.006,4876.508,2.003689,13.671,60.000,60.000,60.000,60.000,7.774,6.011,5.807,6.938,42.940,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,9771.006,9771.006,0.000,17.555,0.000,-17.555,2.004,0.000,-2.004,2.111,0.000,-2.111,period-based
35,35,bpr,12,3,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,10527.324,10527.324,-1.000,0.000,,1:2647;4:7379;,0.000,0.000,0.000,,,,0.000,4.025,59.634,37.063,0.994,0.450,0.450,23403.473,23403.473,0.000,0.000,0.000,1.000,1.000,10527.324,0.955,1.142,0.039,0.000,60.000,51.000,0.400,4.000,58.802,51.000,26171.098,706.132,26171.098,706.132,4.310,0.000,"LINESTRING (-96.779877 43.543888, -96.774044 43.572909)",10527.324,10527.324,23403.473,0.449819,4.025,60.000,60.000,60.000,60.000,59.792,59.169,56.377,59.585,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,10527.324,10527.324,0.000,59.634,0.000,-59.634,0.450,0.000,-0.450,0.039,0.000,-0.039,period-based
36,36,bpr,12,11,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8377.224,8377.224,-1.000,0.000,,10:4571;14:1405;,0.000,0.000,0.000,,,,0.000,13.634,26.405,16.411,0.440,1.707,1.707,4908.827,4908.827,0.000,0.000,0.000,1.000,1.000,8377.224,0.955,1.142,1.758,1.083,60.000,51.000,0.400,4.000,15.387,10.582,31238.869,1903.535,31238.869,1903.535,1065.813,917.980,"LINESTRING (-96.780135 43.543676, -96.746839 43.543866)",8377.224,8377.224,4908.827,1.706563,13.634,60.000,60.000,60.000,60.000,15.820,11.337,10.842,13.655,46.188,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8377.224,8377.224,0.000,26.405,0.000,-26.405,1.707,0.000,-1.707,1.758,0.000,-1.758,period-based
37,37,bpr,12,13,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,13021.801,13021.801,-1.000,0.000,,24:4705;,0.000,0.000,0.000,,,,0.000,3.029,59.430,36.936,0.991,0.503,0.503,25900.201,25900.201,0.000,0.000,0.000,1.000,1.000,13021.801,0.955,1.142,0.061,0.000,60.000,51.000,0.400,4.000,58.151,51.000,24279.305,657.330,24279.305,657.330,6.240,0.000,"LINESTRING (-96.780394 43.544005, -96.793634 43.490771)",13021.801,13021.801,25900.201,0.502768,3.029,60.000,60.000,60.000,60.000,59.672,58.688,56.016,59.344,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,13021.801,13021.801,0.000,59.430,0.000,-59.430,0.503,0.000,-0.503,0.061,0.000,-0.061,period-based
38,38,bpr,13,12,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,13144.307,13144.307,-1.000,0.000,,3:5775;11:3261;,0.000,0.000,0.000,,,,0.000,3.030,59.409,36.923,0.990,0.507,0.507,25900.201,25900.201,0.000,0.000,0.000,1.000,1.000,13144.307,0.955,1.142,0.063,0.000,60.000,51.000,0.400,4.000,58.083,51.000,24507.719,663.755,24507.719,663.755,6.539,0.000,"LINESTRING (-96.793120 43.490643, -96.779880 43.543877)",13144.307,13144.307,25900.201,0.507498,3.030,60.000,60.000,60.000,60.000,59.659,58.636,55.977,59.318,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,13144.307,13144.307,0.000,59.409,0.000,-59.409,0.507,0.000,-0.507,0.063,0.000,-0.063,period-based
39,39,bpr,13,24,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,11011.807,11011.807,-1.000,0.000,,21:5460;23:3651;,0.000,0.000,0.000,,,,0.000,17.131,14.010,8.707,0.233,2.163,2.163,5091.256,5091.256,0.000,0.000,0.000,1.000,1.000,11011.806,0.955,1.142,2.304,1.083,60.000,51.000,0.400,4.000,7.315,4.156,27375.529,3143.987,27375.529,3143.987,2409.867,2280.316,"LINESTRING (-96.793305 43.490452, -96.749128 43.502909)",11011.806,11011.806,5091.256,2.162886,17.131,60.000,60.000,60.000,60.000,5.430,4.352,4.225,4.925,42.018,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,11011.807,11011.807,0.000,14.010,0.000,-14.010,2.163,0.000,-2.163,2.304,0.000,-2.304,period-based
40,40,bpr,14,11,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,9796.864,9796.864,-1.000,0.000,,4:1751;10:1734;12:1270;,0.000,0.000,0.000,,,,0.000,13.774,17.424,10.829,0.290,2.009,2.009,4876.508,4876.508,0.000,0.000,0.000,1.000,1.000,9796.864,0.955,1.142,2.118,1.083,60.000,51.000,0.400,4.000,9.366,5.638,24355.162,2249.002,24355.162,2249.002,1595.877,1480.620,"LINESTRING (-96.750781 43.529234, -96.746586 43.544059)",9796.864,9796.864,4876.508,2.008992,13.774,60.000,60.000,60.000,60.000,7.680,5.945,5.744,6.857,42.902,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,9796.864,9796.864,0.000,17.424,0.000,-17.424,2.009,0.000,-2.009,2.118,0.000,-2.118,period-based
41,41,bpr,14,15,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8993.696,8993.696,-1.000,0.000,,10:2129;19:3658;22:741;,0.000,0.000,0.000,,,,0.000,12.099,24.796,15.411,0.413,1.754,1.754,5127.526,5127.526,0.000,0.000,0.000,1.000,1.000,8993.696,0.955,1.142,1.814,1.083,60.000,51.000,0.400,4.000,14.235,9.570,27948.094,1813.543,27948.094,1813.543,1064.068,931.808,"LINESTRING (-96.751034 43.529041, -96.731502 43.529136)",8993.696,8993.696,5127.526,1.754003,12.099,60.000,60.000,60.000,60.000,14.102,10.226,9.796,12.233,45.489,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8993.696,8993.696,0.000,24.796,0.000,-24.796,1.754,0.000,-1.754,1.814,0.000,-1.814,period-based
42,42,bpr,14,23,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8213.314,8213.314,-1.000,0.000,,22:1051;24:2452;,0.000,0.000,0.000,,,,0.000,8.642,27.772,17.261,0.463,1.668,1.668,4924.791,4924.791,0.000,0.000,0.000,1.000,1.000,8213.315,0.955,1.142,1.712,1.083,60.000,51.000,0.400,4.000,16.393,11.490,20418.432,1182.946,20418.432,1182.946,635.391,538.764,"LINESTRING (-96.751300 43.529304, -96.751169 43.514856)",8213.315,8213.315,4924.791,1.667749,8.642,60.000,60.000,60.000,60.000,17.373,12.336,11.781,14.938,46.819,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8213.314,8213.314,0.000,27.772,0.000,-27.772,1.668,0.000,-1.668,1.712,0.000,-1.712,period-based
43,43,bpr,15,10,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,23024.338,23024.338,-1.000,0.000,,9:6125;11:2754;17:0;,0.000,0.000,0.000,,,,0.000,13.588,26.494,16.466,0.442,1.704,1.704,13512.002,13512.002,0.000,0.000,0.000,1.000,1.000,23024.338,0.955,1.142,1.755,1.083,60.000,51.000,0.400,4.000,15.452,10.640,85858.312,5214.145,85858.312,5214.145,2911.711,2505.399,"LINESTRING (-96.731239 43.529400, -96.731173 43.545270)",23024.338,23024.338,13512.002,1.703992,13.588,60.000,60.000,60.000,60.000,15.919,11.400,10.902,13.736,46.228,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,23024.338,23024.338,0.000,26.494,0.000,-26.494,1.704,0.000,-1.704,1.755,0.000,-1.755,period-based
