link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,vehicle_volume,person_volume,ref_volume,ref_diff,restricted_turn_nodes,auto_turn_volume,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,vehicle_vol_auto,MEU_vol_auto,mode_link_cap_auto,mode_DOC_auto,mode_TT_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
22,22,bpr,8,16,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8395.946,8395.946,-1.000,0.000,,10:0;17:1965;,0.000,0.000,0.000,,,,0.000,10.749,27.909,17.345,0.465,1.664,1.664,5045.823,5045.823,0.000,0.000,0.000,1.000,1.000,8395.946,0.955,1.142,1.708,1.083,60.000,51.000,0.400,4.000,16.495,11.583,26090.572,1504.170,26090.572,1504.170,804.508,681.038,"LINESTRING (-96.711647 43.562324, -96.711647 43.546744)",8395.946,8395.946,5045.823,1.663940,10.749,60.000,60.000,60.000,60.000,17.533,12.438,11.877,15.071,46.884,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8395.946,8395.946,0.000,27.909,0.000,-27.909,1.664,0.000,-1.664,1.708,0.000,-1.708,period-based
23,23,bpr,9,5,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,15813.306,15813.306,-1.000,0.000,,4:10890;6:2096;,0.000,0.000,0.000,,,,0.000,9.690,30.960,19.242,0.516,1.581,1.581,10000.000,10000.000,0.000,0.000,0.000,1.000,1.000,15813.305,0.955,1.142,1.611,1.083,60.000,51.000,0.400,4.000,18.845,13.795,49140.168,2553.789,49140.168,2553.789,1236.014,1003.465,"LINESTRING (-96.730977 43.548602, -96.731304 43.564039)",15813.305,15813.305,10000.000,1.581331,9.690,60.000,60.000,60.000,60.000,21.324,14.877,14.167,18.215,48.418,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,15813.306,15813.306,0.000,30.960,0.000,-30.960,1.581,0.000,-1.581,1.611,0.000,-1.611,period-based
24,24,bpr,9,8,1.000000,10.000000,6.215040,10.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,6831.603,6831.603,-1.000,0.000,,6:0;7:1935;16:1157;,0.000,0.000,0.000,,,,0.000,15.023,39.939,24.822,0.666,1.353,1.353,5050.193,5050.193,0.000,0.000,0.000,1.000,1.000,6831.603,0.955,1.142,1.348,0.750,60.000,51.000,0.400,4.000,26.649,21.964,42458.688,1710.502,42458.688,1710.502,571.901,370.972,"LINESTRING (-96.731091 43.548379, -96.711231 43.562106)",6831.603,6831.603,5050.193,1.352741,15.023,60.000,60.000,60.000,60.000,34.397,23.872,22.622,29.557,53.412,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,6831.603,6831.603,0.000,39.939,0.000,-39.939,1.353,0.000,-1.353,1.348,0.000,-1.348,period-based
25,25,bpr,9,10,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,21767.965,21767.965,-1.000,0.000,,11:2530;15:6040;16:514;17:2321;,0.000,0.000,0.000,,,,0.000,5.694,31.610,19.646,0.527,1.564,1.564,13915.788,13915.788,0.000,0.000,0.000,1.000,1.000,21767.964,0.955,1.142,1.591,1.083,60.000,51.000,0.400,4.000,19.363,14.300,40586.633,2065.904,40586.633,2065.904,977.505,785.435,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",21767.964,21767.964,13915.788,1.564264,5.694,60.000,60.000,60.000,60.000,22.184,15.433,14.689,18.932,48.763,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,21767.965,21767.965,0.000,31.610,0.000,-31.610,1.564,0.000,-1.564,1.591,0.000,-1.591,period-based
26,26,bpr,10,9,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,21839.539,21839.539,-1.000,0.000,,5:10390;8:2400;,0.000,0.000,0.000,,,,0.000,5.730,31.414,19.524,0.524,1.569,1.569,13915.788,13915.788,0.000,0.000,0.000,1.000,1.000,21839.540,0.955,1.142,1.597,1.083,60.000,51.000,0.400,4.000,19.206,14.146,40720.086,2085.659,40720.086,2085.659,993.682,800.980,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",21839.540,21839.540,13915.788,1.569407,5.730,60.000,60.000,60.000,60.000,21.922,15.264,14.530,18.713,48.658,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,21839.539,21839.539,0.000,31.414,0.000,-31.414,1.569,0.000,-1.569,1.597,0.000,-1.597,period-based
27,27,bpr,10,11,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,17723.656,17723.656,-1.000,0.000,,4:0;12:4755;14:1568;,0.000,0.000,0.000,,,,0.000,12.401,24.192,15.036,0.403,1.772,1.772,10000.000,10000.000,0.000,0.000,0.000,1.000,1.000,17723.656,0.955,1.142,1.835,1.083,60.000,51.000,0.400,4.000,13.811,9.206,55076.621,3663.104,55076.621,3663.104,2186.133,1925.491,"LINESTRING (-96.731458 43.545535, -96.746860 43.544395)",17723.656,17723.656,10000.000,1.772366,12.401,60.000,60.000,60.000,60.000,13.488,9.827,9.420,11.724,45.240,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,17723.656,17723.656,0.000,24.192,0.000,-24.192,1.772,0.000,-1.772,1.835,0.000,-1.835,period-based
28,28,bpr,10,15,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,23128.295,23128.295,-1.000,0.000,,14:2245;19:4967;22:7948;,0.000,0.000,0.000,,,,0.000,13.726,26.228,16.301,0.437,1.712,1.712,13512.002,13512.002,0.000,0.000,0.000,1.000,1.000,23128.295,0.955,1.142,1.764,1.083,60.000,51.000,0.400,4.000,15.258,10.468,86245.969,5290.870,86245.969,5290.870,2978.041,2569.894,"LINESTRING (-96.731703 43.545272, -96.731768 43.529402)",23128.295,23128.295,13512.002,1.711685,13.726,60.000,60.000,60.000,60.000,15.625,11.211,10.724,13.494,46.109,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,23128.295,23128.295,0.000,26.228,0.000,-26.228,1.712,0.000,-1.712,1.764,0.000,-1.764,period-based
29,29,bpr,10,16,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,11050.482,11050.482,-1.000,0.000,,8:0;17:0;18:4491;,0.000,0.000,0.000,,,,0.000,20.105,11.938,7.419,0.199,2.276,2.276,4854.918,4854.918,0.000,0.000,0.000,1.000,1.000,11050.482,0.955,1.142,2.442,1.083,60.000,51.000,0.400,4.000,6.127,3.349,27471.678,3702.750,27471.678,3702.750,2966.051,2836.046,"LINESTRING (-96.731419 43.545007, -96.711362 43.546480)",11050.482,11050.482,4854.918,2.276142,20.105,60.000,60.000,60.000,60.000,4.259,3.491,3.399,3.902,41.566,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,11050.482,11050.482,0.000,11.938,0.000,-11.938,2.276,0.000,-2.276,2.442,0.000,-2.442,period-based
30,30,bpr,10,17,1.000000,8.000000,4.972032,8.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8100.000,8100.000,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,16.308,29.433,18.293,0.491,1.622,1.622,4993.511,4993.511,0.000,0.000,0.000,1.000,1.000,8100.000,0.955,1.142,1.659,1.083,60.000,51.000,0.400,4.000,17.652,12.657,40273.461,2201.582,40273.461,2201.582,1121.582,930.994,"LINESTRING (-96.731490 43.545011, -96.711433 43.541020)",8100.000,8100.000,4993.511,1.622105,16.308,60.000,60.000,60.000,60.000,19.375,13.621,12.989,16.595,47.631,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8100.000,8100.000,0.000,29.433,0.000,-29.433,1.622,0.000,-1.622,1.659,0.000,-1.659,period-based
31,31,bpr,11,4,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,5300.000,5300.000,-1.000,0.000,,3:1500;5:1300;,0.000,0.000,0.000,,,,0.000,7.223,49.841,30.976,0.831,1.080,1.080,4908.827,4908.827,0.000,0.000,0.000,1.000,1.000,5300.000,0.955,1.142,1.042,0.000,60.000,51.000,0.400,4.000,37.204,34.642,19763.828,638.034,19763.828,638.034,108.034,14.504,"LINESTRING (-96.746576 43.544135, -96.746904 43.563658)",5300.000,5300.000,4908.827,1.079688,7.223,60.000,60.000,60.000,60.000,47.559,37.334,35.599,43.892,56.949,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,5300.000,5300.000,0.000,49.841,0.000,-49.841,1.080,0.000,-1.080,1.042,0.000,-1.042,period-based
32,32,bpr,11,10,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,17604.492,17604.492,-1.000,0.000,,9:2507;15:2613;16:2448;17:1878;,0.000,0.000,0.000,,,,0.000,12.204,24.583,15.278,0.410,1.760,1.760,10000.000,10000.000,0.000,0.000,0.000,1.000,1.000,17604.492,0.955,1.142,1.821,1.083,60.000,51.000,0.400,4.000,14.085,9.441,54706.316,3580.664,54706.316,3580.664,2113.623,1854.734,"LINESTRING (-96.746821 43.543867, -96.731418 43.545007)",17604.492,17604.492,10000.000,1.760449,12.204,60.000,60.000,60.000,60.000,13.883,10.084,9.663,12.052,45.400,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,17604.492,17604.492,0.000,24.583,0.000,-24.583,1.760,0.000,-1.760,1.821,0.000,-1.821,period-based
33,33,bpr,11,12,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8353.152,8353.152,-1.000,0.000,,3:0;13:3109;,0.000,0.000,0.000,,,,0.000,13.546,26.576,16.517,0.443,1.702,1.702,4908.827,4908.827,0.000,0.000,0.000,1.000,1.000,8353.153,0.955,1.142,1.752,1.083,60.000,51.000,0.400,4.000,15.511,10.692,31149.107,1885.903,31149.107,1885.903,1050.588,903.180,"LINESTRING (-96.746842 43.544395, -96.780138 43.544205)",8353.153,8353.153,4908.827,1.701660,13.546,60.000,60.000,60.000,60.000,16.009,11.458,10.956,13.811,46.265,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8353.152,8353.152,0.000,26.576,0.000,-26.576,1.702,0.000,-1.702,1.752,0.000,-1.752,period-based
34,34,bpr,11,14,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,9781.737,9781.737,-1.000,0.000,,15:1284;23:3871;,0.000,0.000,0.000,,,,0.000,13.714,17.501,10.877,0.292,2.006,2.006,4876.508,4876.508,0.000,0.000,0.000,1.000,1.000,9781.738,0.955,1.142,2.114,1.083,60.000,51.000,0.400,4.000,9.414,5.674,24317.557,2235.711,24317.557,2235.711,1583.595,1468.516,"LINESTRING (-96.747096 43.544203, -96.751290 43.529378)",9781.738,9781.738,4876.508,2.005890,13.714,60.000,60.000,60.000,60.000,7.735,5.983,5.781,6.904,42.924,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,9781.737,9781.737,0.000,17.501,0.000,-17.501,2.006,0.000,-2.006,2.114,0.000,-2.114,period-based
35,35,bpr,12,3,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,10142.754,10142.754,-1.000,0.000,,1:2565;4:7076;,0.000,0.000,0.000,,,,0.000,4.021,59.684,37.094,0.995,0.433,0.433,23403.473,23403.473,0.000,0.000,0.000,1.000,1.000,10142.754,0.955,1.142,0.034,0.000,60.000,51.000,0.400,4.000,58.965,51.000,25215.051,679.762,25215.051,679.762,3.578,0.000,"LINESTRING (-96.779877 43.543888, -96.774044 43.572909)",10142.754,10142.754,23403.473,0.433387,4.021,60.000,60.000,60.000,60.000,59.822,59.286,56.465,59.643,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,10142.754,10142.754,0.000,59.684,0.000,-59.684,0.433,0.000,-0.433,0.034,0.000,-0.034,period-based
36,36,bpr,12,11,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8392.551,8392.551,-1.000,0.000,,10:4852;14:1140;,0.000,0.000,0.000,,,,0.000,13.690,26.297,16.344,0.438,1.710,1.710,4908.827,4908.827,0.000,0.000,0.000,1.000,1.000,8392.551,0.955,1.142,1.761,1.083,60.000,51.000,0.400,4.000,15.309,10.512,31296.025,1914.854,31296.025,1914.854,1075.599,927.495,"LINESTRING (-96.780135 43.543676, -96.746839 43.543866)",8392.551,8392.551,4908.827,1.709686,13.690,60.000,60.000,60.000,60.000,15.701,11.260,10.770,13.556,46.140,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8392.551,8392.551,0.000,26.297,0.000,-26.297,1.710,0.000,-1.710,1.761,0.000,-1.761,period-based
37,37,bpr,12,13,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,12440.249,12440.249,-1.000,0.000,,24:4464;,0.000,0.000,0.000,,,,0.000,3.024,59.525,36.995,0.992,0.480,0.480,25900.201,25900.201,0.000,0.000,0.000,1.000,1.000,12440.249,0.955,1.142,0.051,0.000,60.000,51.000,0.400,4.000,58.452,51.000,23194.994,626.978,23194.994,626.978,4.966,0.000,"LINESTRING (-96.780394 43.544005, -96.793634 43.490771)",12440.249,12440.249,25900.201,0.480315,3.024,60.000,60.000,60.000,60.000,59.728,58.913,56.185,59.456,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,12440.249,12440.249,0.000,59.525,0.000,-59.525,0.480,0.000,-0.480,0.051,0.000,-0.051,period-based
38,38,bpr,13,12,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,12539.482,12539.482,-1.000,0.000,,3:5451;11:3088;,0.000,0.000,0.000,,,,0.000,3.025,59.510,36.985,0.992,0.484,0.484,25900.201,25900.201,0.000,0.000,0.000,1.000,1.000,12539.483,0.955,1.142,0.052,0.000,60.000,51.000,0.400,4.000,58.404,51.000,23380.018,632.141,23380.018,632.141,5.167,0.000,"LINESTRING (-96.793120 43.490643, -96.779880 43.543877)",12539.483,12539.483,25900.201,0.484146,3.025,60.000,60.000,60.000,60.000,59.719,58.877,56.158,59.438,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,12539.482,12539.482,0.000,59.510,0.000,-59.510,0.484,0.000,-0.484,0.052,0.000,-0.052,period-based
39,39,bpr,13,24,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,11088.963,11088.963,-1.000,0.000,,21:5537;23:3651;,0.000,0.000,0.000,,,,0.000,17.503,13.712,8.522,0.229,2.178,2.178,5091.256,5091.256,0.000,0.000,0.000,1.000,1.000,11088.963,0.955,1.142,2.322,1.083,60.000,51.000,0.400,4.000,7.142,4.036,27567.342,3234.749,27567.342,3234.749,2495.484,2365.026,"LINESTRING (-96.793305 43.490452, -96.749128 43.502909)",11088.963,11088.963,5091.256,2.178041,17.503,60.000,60.000,60.000,60.000,5.253,4.224,4.102,4.771,41.949,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,11088.963,11088.963,0.000,13.712,0.000,-13.712,2.178,0.000,-2.178,2.322,0.000,-2.322,period-based
40,40,bpr,14,11,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,9823.177,9823.177,-1.000,0.000,,4:1900;10:1424;12:1197;,0.000,0.000,0.000,,,,0.000,13.879,17.292,10.747,0.288,2.014,2.014,4876.508,4876.508,0.000,0.000,0.000,1.000,1.000,9823.176,0.955,1.142,2.124,1.083,60.000,51.000,0.400,4.000,9.285,5.577,24420.576,2272.302,24420.576,2272.302,1617.424,1501.857,"LINESTRING (-96.750781 43.529234, -96.746586 43.544059)",9823.176,9823.176,4876.508,2.014387,13.879,60.000,60.000,60.000,60.000,7.585,5.879,5.682,6.776,42.865,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,9823.177,9823.177,0.000,17.292,0.000,-17.292,2.014,0.000,-2.014,2.124,0.000,-2.124,period-based
41,41,bpr,14,15,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,9018.015,9018.015,-1.000,0.000,,10:2315;19:3621;22:682;,0.000,0.000,0.000,,,,0.000,12.176,24.639,15.313,0.411,1.759,1.759,5127.526,5127.526,0.000,0.000,0.000,1.000,1.000,9018.014,0.955,1.142,1.819,1.083,60.000,51.000,0.400,4.000,14.124,9.475,28023.662,1830.033,28023.662,1830.033,1078.532,945.914,"LINESTRING (-96.751034 43.529041, -96.731502 43.529136)",9018.014,9018.014,5127.526,1.758746,12.176,60.000,60.000,60.000,60.000,13.941,10.122,9.698,12.100,45.424,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,9018.015,9018.015,0.000,24.639,0.000,-24.639,1.759,0.000,-1.759,1.819,0.000,-1.819,period-based
42,42,bpr,14,23,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8359.221,8359.221,-1.000,0.000,,22:1094;24:2502;,0.000,0.000,0.000,,,,0.000,8.980,26.725,16.610,0.445,1.697,1.697,4924.791,4924.791,0.000,0.000,0.000,1.000,1.000,8359.221,0.955,1.142,1.747,1.083,60.000,51.000,0.400,4.000,15.620,10.790,20781.158,1251.151,20781.158,1251.151,693.870,595.526,"LINESTRING (-96.751300 43.529304, -96.751169 43.514856)",8359.221,8359.221,4924.791,1.697376,8.980,60.000,60.000,60.000,60.000,16.176,11.566,11.057,13.948,46.333,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8359.221,8359.221,0.000,26.725,0.000,-26.725,1.697,0.000,-1.697,1.747,0.000,-1.747,period-based
43,43,bpr,15,10,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,23196.490,23196.490,-1.000,0.000,,9:6150;11:2441;17:0;,0.000,0.000,0.000,,,,0.000,13.817,26.054,16.193,0.434,1.717,1.717,13512.002,13512.002,0.000,0.000,0.000,1.000,1.000,23196.491,0.955,1.142,1.770,1.083,60.000,51.000,0.400,4.000,15.133,10.356,86500.273,5341.854,86500.273,5341.854,3022.205,2612.855,"LINESTRING (-96.731239 43.529400, -96.731173 43.545270)",23196.491,23196.491,13512.002,1.716732,13.817,60.000,60.000,60.000,60.000,15.436,11.089,10.608,13.337,46.031,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,23196.490,23196.490,0.000,26.054,0.000,-26.054,1.717,0.000,-1.717,1.770,0.000,-1.770,period-based
