iteration_no,link_id,from_node_id,to_node_id,volume,travel_time
24,1,1,2,5462.5,6.00178
24,2,1,3,9312.5,4.01504
24,3,2,1,5462.5,6.00178
24,4,2,6,6183.33,6.81411
24,5,3,1,9312.5,4.01504
24,6,3,4,16437.5,4.51102
24,7,3,12,13175,4.06026
24,8,4,3,16312.5,4.49566
24,9,4,5,19458.3,2.43007
24,10,4,11,6233.33,8.33999
24,11,5,4,19437.5,2.42824
24,12,5,6,8795.83,9.99159
24,13,5,9,16633.3,10.7409
24,14,6,2,6183.33,6.81411
24,15,6,5,8837.5,10.1059
24,16,6,8,12945.8,16.6338
24,17,7,8,12720.8,6.11608
24,18,7,18,15612.5,2.05941
24,19,8,6,12987.5,16.8231
24,20,8,7,12483.3,5.88981
24,21,8,9,7225,16.2836
24,22,8,16,8554.17,11.195
24,23,9,5,16570.8,10.6551
24,24,9,8,7150,16.0268
24,25,9,10,22566.7,6.11208
24,26,10,9,22529.2,6.09145
24,27,10,11,18179.2,13.1914
24,28,10,15,23408.3,14.1067
24,29,10,16,11266.7,21.4023
24,30,10,17,8291.67,17.1227
24,31,11,4,6229.17,8.33373
24,32,11,10,17850,12.614
24,33,11,12,8645.83,14.6608
24,34,11,14,10066.7,14.8958
24,35,12,3,13300,4.06258
24,36,12,11,8479.17,14.0121
24,37,12,13,13879.2,3.03711
24,38,13,12,13937.5,3.03773
24,39,13,24,11241.7,18.2618
24,40,14,11,10000,14.61
24,41,14,15,9175,12.6887
24,42,14,23,8483.33,9.28283
24,43,15,10,23595.8,14.3696
24,44,15,14,9166.67,12.6608
24,45,15,19,19566.7,4.46578
24,46,15,22,18441.7,9.13023
24,47,16,8,8433.33,10.8524
24,48,16,10,11254.2,21.3252
24,49,16,17,11650,9.38666
24,50,16,18,17116.7,3.25751
24,51,17,10,8308.33,17.1963
24,52,17,16,11662.5,9.41841
24,53,17,19,9916.67,7.35763
24,54,18,7,15850,2.06311
24,55,18,16,16970.8,3.24885
24,56,18,20,19741.7,4.30378
24,57,19,15,19558.3,4.46328
24,58,19,17,9945.83,7.42094
24,59,19,20,9012.5,10.3204
24,60,20,18,19733.3,4.30327
24,61,20,19,9033.33,10.3791
24,62,20,21,6937.5,9.18041
24,63,20,22,7770.83,9.12049
24,64,21,20,6958.33,9.21878
24,65,21,22,9458.33,5.20924
24,66,21,24,10137.5,11.3435
24,67,22,15,18529.2,9.2474
24,68,22,20,7662.5,8.89547
24,69,22,21,9379.17,5.10314
24,70,22,23,9704.17,12.5134
24,71,23,14,8425,9.13901
24,72,23,22,9604.17,12.1679
24,73,23,24,8625,4.49582
24,74,24,13,11200,18.0515
24,75,24,21,10237.5,11.6777
24,76,24,23,8466.67,4.31754
25,1,1,2,5524,6.00186
25,2,1,3,9392,4.01556
25,3,2,1,5552,6.0019
25,4,2,6,6288,6.94009
25,5,3,1,9364,4.01538
25,6,3,4,16172,4.4788
25,7,3,12,13220,4.06109
25,8,4,3,16252,4.48834
25,9,4,5,19232,2.41041
25,10,4,11,6192,8.27853
25,11,5,4,19412,2.42599
25,12,5,6,8732,9.81954
25,13,5,9,16500,10.559
25,14,6,2,6316,6.97488
25,15,6,5,8772,9.92691
25,16,6,8,12964,16.7161
25,17,7,8,12672,6.06851
25,18,7,18,15604,2.05928
25,19,8,6,13032,17.0273
25,20,8,7,12444,5.85356
25,21,8,9,7176,16.1149
25,22,8,16,8572,11.2469
25,23,9,5,16640,10.7501
25,24,9,8,7104,15.8732
25,25,9,10,22468,6.05801
25,26,10,9,22636,6.1505
25,27,10,11,17848,12.6106
25,28,10,15,23612,14.3926
25,29,10,16,11204,21.0183
25,30,10,17,8284,17.089
25,31,11,4,6192,8.27853
25,32,11,10,17948,12.7826
25,33,11,12,8464,13.9549
25,34,11,14,9924,14.2911
25,35,12,3,13112,4.05912
25,36,12,11,8572,14.3687
25,37,12,13,13816,3.03644
25,38,13,12,13916,3.0375
25,39,13,24,11204,18.0716
25,40,14,11,10016,14.6781
25,41,14,15,9084,12.3882
25,42,14,23,8412,9.10737
25,43,15,10,23476,14.2009
25,44,15,14,9188,12.7324
25,45,15,19,19596,4.47458
25,46,15,22,18528,9.24583
25,47,16,8,8484,10.9943
25,48,16,10,11292,21.5593
25,49,16,17,11664,9.42223
25,50,16,18,16960,3.24821
25,51,17,10,8300,17.1595
25,52,17,16,11652,9.39173
25,53,17,19,9932,7.39084
25,54,18,7,15832,2.06283
25,55,18,16,16972,3.24892
25,56,18,20,19652,4.2983
25,57,19,15,19488,4.44234
25,58,19,17,9936,7.39953
25,59,19,20,9036,10.3866
25,60,20,18,19792,4.30689
25,61,20,19,8932,10.0976
25,62,20,21,6892,9.09779
25,63,20,22,7740,9.05548
25,64,21,20,6932,9.17033
25,65,21,22,9260,4.94841
25,66,21,24,10240,11.6861
25,67,22,15,18504,9.21353
25,68,22,20,7636,8.84187
25,69,22,21,9456,5.20608
25,70,22,23,9732,12.6115
25,71,23,14,8400,9.07829
25,72,23,22,9800,12.8547
25,73,23,24,8508,4.36312
25,74,24,13,11204,18.0716
25,75,24,21,10084,11.1688
25,76,24,23,8564,4.42596
26,1,1,2,5450,6.00176
26,2,1,3,9307.69,4.01501
26,3,2,1,5476.92,6.0018
26,4,2,6,6253.85,6.89828
26,5,3,1,9280.77,4.01484
26,6,3,4,16057.7,4.4654
26,7,3,12,13042.3,4.05787
26,8,4,3,16134.6,4.47439
26,9,4,5,19153.8,2.40378
26,10,4,11,6153.85,8.22289
26,11,5,4,19326.9,2.41857
26,12,5,6,8565.38,9.38793
26,13,5,9,16615.4,10.7161
26,14,6,2,6280.77,6.93118
26,15,6,5,8603.85,9.48535
26,16,6,8,12742.3,15.735
26,17,7,8,12626.9,6.02508
26,18,7,18,15942.3,2.0646
26,19,8,6,12807.7,16.0191
26,20,8,7,12753.8,6.14856
26,21,8,9,7369.23,16.8006
26,22,8,16,8242.31,10.3398
26,23,9,5,16750,10.9036
26,24,9,8,7300,16.5486
26,25,9,10,22376.9,6.00873
26,26,10,9,22542.3,6.09867
26,27,10,11,18173.1,13.1804
26,28,10,15,23269.2,13.9157
26,29,10,16,11265.4,21.3943
26,30,10,17,8276.92,17.058
26,31,11,4,6157.69,8.22845
26,32,11,10,17850,12.614
26,33,11,12,8553.85,14.2981
26,34,11,14,10165.4,15.3295
26,35,12,3,12938.5,4.05605
26,36,12,11,8619.23,14.5547
26,37,12,13,13796.2,3.03623
26,38,13,12,13857.7,3.03688
26,39,13,24,11207.7,18.0902
26,40,14,11,9880.77,14.113
26,41,14,15,9357.69,13.3196
26,42,14,23,8492.31,9.30522
26,43,15,10,23673.1,14.4797
26,44,15,14,9069.23,12.3403
26,45,15,19,19526.9,4.4539
26,46,15,22,18388.5,9.05979
26,47,16,8,8503.85,11.0506
26,48,16,10,11234.6,21.2051
26,49,16,17,11653.8,9.39642
26,50,16,18,16969.2,3.24875
26,51,17,10,8292.31,17.1255
26,52,17,16,11676.9,9.45518
26,53,17,19,9911.54,7.34656
26,54,18,7,15815.4,2.06256
26,55,18,16,17176.9,3.26116
26,56,18,20,19723.1,4.30264
26,57,19,15,19507.7,4.44818
26,58,19,17,9950,7.43003
26,59,19,20,8938.46,10.1153
26,60,20,18,19703.8,4.30146
26,61,20,19,8957.69,10.1681
26,62,20,21,6884.62,9.08453
26,63,20,22,7711.54,8.99616
26,64,21,20,6884.62,9.08453
26,65,21,22,9338.46,5.04962
26,66,21,24,10265.4,11.7726
26,67,22,15,18423.1,9.10555
26,68,22,20,7611.54,8.79287
26,69,22,21,9423.08,5.16166
26,70,22,23,9553.85,11.9981
26,71,23,14,8496.15,9.31483
26,72,23,22,9573.08,12.0626
26,73,23,24,8430.77,4.27848
26,74,24,13,11169.2,17.8978
26,75,24,21,10180.8,11.4869
26,76,24,23,8453.85,4.30353
27,1,1,2,5381.48,6.00168
27,2,1,3,9229.63,4.01451
27,3,2,1,5407.41,6.00171
27,4,2,6,6222.22,6.86018
27,5,3,1,9203.7,4.01435
27,6,3,4,15977.8,4.45621
27,7,3,12,12903.7,4.05545
27,8,4,3,16051.9,4.46473
27,9,4,5,19107.4,2.39988
27,10,4,11,6118.52,8.17229
27,11,5,4,19274.1,2.41401
27,12,5,6,8666.67,9.64732
27,13,5,9,16492.6,10.549
27,14,6,2,6248.15,6.89137
27,15,6,5,8703.7,9.74448
27,16,6,8,12792.6,15.9531
27,17,7,8,12585.2,5.98528
27,18,7,18,15922.2,2.06427
27,19,8,6,12855.6,16.2299
27,20,8,7,12707.4,6.10295
27,21,8,9,7266.67,16.4298
27,22,8,16,8296.3,10.4811
27,23,9,5,16622.2,10.7256
27,24,9,8,7251.85,16.3776
27,25,9,10,22292.6,5.96363
27,26,10,9,22507.4,6.07952
27,27,10,11,18029.6,12.9252
27,28,10,15,23425.9,14.1311
27,29,10,16,11181.5,20.8819
27,30,10,17,8270.37,17.0294
27,31,11,4,6125.93,8.18282
27,32,11,10,17977.8,12.8344
27,33,11,12,8596.3,14.464
27,34,11,14,10029.6,14.7363
27,35,12,3,12803.7,4.05375
27,36,12,11,8637.04,14.6256
27,37,12,13,13763,3.03588
27,38,13,12,13803.7,3.03631
27,39,13,24,11211.1,18.1074
27,40,14,11,10044.4,14.7999
27,41,14,15,9166.67,12.6608
27,42,14,23,8403.7,9.08725
27,43,15,10,23459.3,14.1775
27,44,15,14,9114.81,12.489
27,45,15,19,19577.8,4.46911
27,46,15,22,18470.4,9.16848
27,47,16,8,8496.3,11.0291
27,48,16,10,11300,21.6091
27,49,16,17,11644.4,9.37258
27,50,16,18,16829.6,3.24067
27,51,17,10,8285.19,17.0942
27,52,17,16,11666.7,9.42902
27,53,17,19,9925.93,7.37767
27,54,18,7,15800,2.06232
27,55,18,16,17125.9,3.25807
27,56,18,20,19640.7,4.29762
27,57,19,15,19466.7,4.43604
27,58,19,17,9962.96,7.45838
27,59,19,20,8962.96,10.1826
27,60,20,18,19714.8,4.30213
27,61,20,19,8888.89,9.98075
27,62,20,21,6844.44,9.01317
27,63,20,22,7685.19,8.94181
27,64,21,20,6840.74,9.00665
27,65,21,22,9181.48,4.84968
27,66,21,24,10125.9,11.3055
27,67,22,15,18463,9.15859
27,68,22,20,7588.89,8.74793
27,69,22,21,9262.96,4.95219
27,70,22,23,9814.82,12.9084
27,71,23,14,8470.37,9.25061
27,72,23,22,9792.59,12.828
27,73,23,24,8537.04,4.39555
27,74,24,13,11151.9,17.8115
27,75,24,21,10040.7,11.0295
27,76,24,23,8581.48,4.44583
28,1,1,2,5317.86,6.0016
28,2,1,3,9157.14,4.01406
28,3,2,1,5342.86,6.00163
28,4,2,6,6192.86,6.82531
28,5,3,1,9132.14,4.01391
28,6,3,4,16117.9,4.47242
28,7,3,12,12775,4.05327
28,8,4,3,15975,4.45589
28,9,4,5,19278.6,2.4144
28,10,4,11,6085.71,8.12607
28,11,5,4,19225,2.40981
28,12,5,6,8760.71,9.89647
28,13,5,9,16592.9,10.6852
28,14,6,2,6217.86,6.85496
28,15,6,5,8796.43,9.99321
28,16,6,8,12839.3,16.158
28,17,7,8,12546.4,5.94868
28,18,7,18,15903.6,2.06397
28,19,8,6,12900,16.4277
28,20,8,7,12664.3,6.06105
28,21,8,9,7221.43,16.2712
28,22,8,16,8296.43,10.4815
28,23,9,5,16503.6,10.5638
28,24,9,8,7157.14,16.0509
28,25,9,10,22478.6,6.06377
28,26,10,9,22425,6.03467
28,27,10,11,18057.1,12.9737
28,28,10,15,23460.7,14.1795
28,29,10,16,11264.3,21.3876
28,30,10,17,8264.29,17.0028
28,31,11,4,6096.43,8.14108
28,32,11,10,17785.7,12.5049
28,33,11,12,8614.29,14.5351
28,34,11,14,9903.57,14.2066
28,35,12,3,12892.9,4.05526
28,36,12,11,8439.29,13.8624
28,37,12,13,13710.7,3.03534
28,38,13,12,13753.6,3.03578
28,39,13,24,11214.3,18.1234
28,40,14,11,9917.86,14.2657
28,41,14,15,9278.57,13.0418
28,42,14,23,8450,9.20028
28,43,15,10,23607.1,14.3857
28,44,15,14,9228.57,12.8699
28,45,15,19,19514.3,4.45014
28,46,15,22,18439.3,9.12706
28,47,16,8,8539.29,11.152
28,48,16,10,11221.4,21.1244
28,49,16,17,11635.7,9.3505
28,50,16,18,16810.7,3.23959
28,51,17,10,8278.57,17.0652
28,52,17,16,11657.1,9.40479
28,53,17,19,9939.29,7.40668
28,54,18,7,15785.7,2.0621
28,55,18,16,16989.3,3.24993
28,56,18,20,19675,4.2997
28,57,19,15,19517.9,4.4512
28,58,19,17,9975,7.48481
28,59,19,20,8875,9.94346
28,60,20,18,19635.7,4.29732
28,61,20,19,8914.29,10.0494
28,62,20,21,6807.14,8.94802
28,63,20,22,7660.71,8.89184
28,64,21,20,6800,8.93566
28,65,21,22,9257.14,4.94478
28,66,21,24,10217.9,11.6113
28,67,22,15,18432.1,9.11757
28,68,22,20,7567.86,8.70655
28,69,22,21,9335.71,5.04603
28,70,22,23,9603.57,12.1659
28,71,23,14,8514.29,9.36035
28,72,23,22,9582.14,12.0932
28,73,23,24,8435.71,4.28383
28,74,24,13,11157.1,17.8377
28,75,24,21,10132.1,11.3259
28,76,24,23,8478.57,4.3306
29,1,1,2,5258.62,6.00153
29,2,1,3,9089.66,4.01365
29,3,2,1,5282.76,6.00156
29,4,2,6,6165.52,6.79329
29,5,3,1,9065.52,4.01351
29,6,3,4,16041.4,4.46352
29,7,3,12,12655.2,4.0513
29,8,4,3,15903.4,4.44778
29,9,4,5,19231,2.41033
29,10,4,11,6055.17,8.08371
29,11,5,4,19179.3,2.40593
29,12,5,6,8848.28,10.1358
29,13,5,9,16479.3,10.5312
29,14,6,2,6189.66,6.82154
29,15,6,5,8882.76,10.232
29,16,6,8,12882.8,16.3507
29,17,7,8,12510.3,5.9149
29,18,7,18,15886.2,2.06369
29,19,8,6,12941.4,16.6137
29,20,8,7,12624.1,6.02241
29,21,8,9,7131.03,15.9631
29,22,8,16,8344.83,10.6105
29,23,9,5,16393.1,10.4163
29,24,9,8,7117.24,15.9171
29,25,9,10,22396.6,6.0193
29,26,10,9,22396.6,6.0193
29,27,10,11,17927.6,12.7473
29,28,10,15,23562.1,14.3218
29,29,10,16,11186.2,20.9105
29,30,10,17,8258.62,16.9782
29,31,11,4,6068.97,8.10276
29,32,11,10,17869,12.6464
29,33,11,12,8631.03,14.6017
29,34,11,14,9844.83,13.9666
29,35,12,3,12769,4.05317
29,36,12,11,8482.76,14.0256
29,37,12,13,13662.1,3.03484
29,38,13,12,13727.6,3.03551
29,39,13,24,11196.6,18.0342
29,40,14,11,10048.3,14.8164
29,41,14,15,9103.45,12.4517
29,42,14,23,8427.59,9.14533
29,43,15,10,23410.3,14.1095
29,44,15,14,9265.52,12.9967
29,45,15,19,19531,4.45513
29,46,15,22,18455.2,9.14821
29,47,16,8,8531.03,11.1283
29,48,16,10,11282.8,21.5019
29,49,16,17,11658.6,9.40855
29,50,16,18,16706.9,3.23372
29,51,17,10,8272.41,17.0383
29,52,17,16,11669,9.43488
29,53,17,19,9931.03,7.38875
29,54,18,7,15772.4,2.06189
29,55,18,16,16979.3,3.24935
29,56,18,20,19620.7,4.29641
29,57,19,15,19458.6,4.43367
29,58,19,17,9955.17,7.44133
29,59,19,20,8900,10.0107
29,60,20,18,19679.3,4.29996
29,61,20,19,8851.72,9.88135
29,62,20,21,6793.1,8.92377
29,63,20,22,7637.93,8.84575
29,64,21,20,6793.1,8.92377
29,65,21,22,9296.55,4.99524
29,66,21,24,10089.7,11.1871
29,67,22,15,18437.9,9.12526
29,68,22,20,7548.28,8.66834
29,69,22,21,9168.97,4.83417
29,70,22,23,9844.83,13.0179
29,71,23,14,8468.97,9.24713
29,72,23,22,9610.34,12.1889
29,73,23,24,8555.17,4.41597
29,74,24,13,11162.1,17.8621
29,75,24,21,10217.2,11.6092
29,76,24,23,8362.07,4.20512
30,1,1,2,5350,6.00164
30,2,1,3,9086.67,4.01363
30,3,2,1,5286.67,6.00156
30,4,2,6,6220,6.85752
30,5,3,1,9150,4.01402
30,6,3,4,15866.7,4.44365
30,7,3,12,12743.3,4.05274
30,8,4,3,16043.3,4.46374
30,9,4,5,19083.3,2.39787
30,10,4,11,6026.67,8.04475
30,11,5,4,19343.3,2.42
30,12,5,6,8640,9.57814
30,13,5,9,16493.3,10.55
30,14,6,2,6156.67,6.78301
30,15,6,5,8673.33,9.66472
30,16,6,8,12780,15.8983
30,17,7,8,12476.7,5.88364
30,18,7,18,15870,2.06343
30,19,8,6,12750,15.7682
30,20,8,7,12586.7,5.98669
30,21,8,9,7323.33,16.6328
30,22,8,16,8366.67,10.6695
30,23,9,5,16720,10.8615
30,24,9,8,7200,16.1971
30,25,9,10,22320,5.97823
30,26,10,9,22523.3,6.08825
30,27,10,11,17923.3,12.7399
30,28,10,15,23293.3,13.9486
30,29,10,16,11220,21.1157
30,30,10,17,8253.33,16.9552
30,31,11,4,6043.33,8.06746
30,32,11,10,17766.7,12.4728
30,33,11,12,8446.67,13.8899
30,34,11,14,10103.3,15.0554
30,35,12,3,12630,4.05089
30,36,12,11,8580,14.4
30,37,12,13,13616.7,3.03438
30,38,13,12,13736.7,3.03561
30,39,13,24,11146.7,17.7858
30,40,14,11,9930,14.316
30,41,14,15,9176.67,12.6943
30,42,14,23,8546.67,9.44236
30,43,15,10,23550,14.3048
30,44,15,14,9200,12.7729
30,45,15,19,19473.3,4.43801
30,46,15,22,18350,9.00925
30,47,16,8,8570,11.241
30,48,16,10,11210,21.0548
30,49,16,17,11670,9.43751
30,50,16,18,16673.3,3.23185
30,51,17,10,8266.67,17.0132
30,52,17,16,11660,9.41205
30,53,17,19,9943.33,7.41549
30,54,18,7,15760,2.06169
30,55,18,16,16876.7,3.24337
30,56,18,20,19633.3,4.29717
30,57,19,15,19506.7,4.44788
30,58,19,17,9946.67,7.42276
30,59,19,20,8840,9.85025
30,60,20,18,19626.7,4.29677
30,61,20,19,8876.67,9.94792
30,62,20,21,6760,8.8672
30,63,20,22,7616.67,8.8031
30,64,21,20,6776.67,8.89558
30,65,21,22,9136.67,4.79444
30,66,21,24,10176.7,11.4732
30,67,22,15,18496.7,9.20369
30,68,22,20,7530,8.63294
30,69,22,21,9240,4.92302
30,70,22,23,9646.67,12.3134
30,71,23,14,8350,8.95845
30,72,23,22,9810,12.8909
30,73,23,24,8460,4.31024
30,74,24,13,11166.7,17.885
30,75,24,21,10090,11.1883
30,76,24,23,8426.67,4.27405
31,1,1,2,5293.55,6.00157
31,2,1,3,9025.81,4.01327
31,3,2,1,5232.26,6.0015
31,4,2,6,6193.55,6.82612
31,5,3,1,9087.1,4.01364
31,6,3,4,15803.2,4.4366
31,7,3,12,12632.3,4.05093
31,8,4,3,15974.2,4.4558
31,9,4,5,19045.2,2.39469
31,10,4,11,6000,8.0088
31,11,5,4,19296.8,2.41597
31,12,5,6,8725.81,9.80305
31,13,5,9,16390.3,10.4127
31,14,6,2,6132.26,6.7549
31,15,6,5,8758.06,9.88934
31,16,6,8,12822.6,16.0844
31,17,7,8,12712.9,6.10832
31,18,7,18,15854.8,2.06319
31,19,8,6,12793.5,15.9573
31,20,8,7,12551.6,5.95356
31,21,8,9,7235.48,16.3202
31,22,8,16,8409.68,10.787
31,23,9,5,16609.7,10.7083
31,24,9,8,7161.29,16.0649
31,25,9,10,22248.4,5.94019
31,26,10,9,22493.5,6.07194
31,27,10,11,17916.1,12.7275
31,28,10,15,23429,14.1354
31,29,10,16,11148.4,20.6829
31,30,10,17,8248.39,16.9337
31,31,11,4,6019.35,8.03485
31,32,11,10,17954.8,12.7945
31,33,11,12,8487.1,14.0421
31,34,11,14,9987.1,14.5553
31,35,12,3,12522.6,4.04918
31,36,12,11,8596.77,14.4659
31,37,12,13,13593.5,3.03415
31,38,13,12,13693.5,3.03516
31,39,13,24,11151.6,17.8103
31,40,14,11,10035.5,14.7614
31,41,14,15,9116.13,12.4933
31,42,14,23,8429.03,9.14886
31,43,15,10,23383.9,14.0729
31,44,15,14,9125.81,12.5251
31,45,15,19,19519.4,4.45165
31,46,15,22,18461.3,9.15636
31,47,16,8,8293.55,10.4739
31,48,16,10,11287.1,21.5288
31,49,16,17,11661.3,9.41534
31,50,16,18,16829,3.24063
31,51,17,10,8261.29,16.9898
31,52,17,16,11651.6,9.39075
31,53,17,19,9954.84,7.4406
31,54,18,7,16016.1,2.0658
31,55,18,16,16861.3,3.24248
31,56,18,20,19564.5,4.29303
31,57,19,15,19451.6,4.4316
31,58,19,17,9958.06,7.44765
31,59,19,20,8864.52,9.91542
31,60,20,18,19658.1,4.29867
31,61,20,19,8800,9.74508
31,62,20,21,6729.03,8.81502
31,63,20,22,7596.77,8.76353
31,64,21,20,6741.94,8.83667
31,65,21,22,9206.45,4.8808
31,66,21,24,10258.1,11.7476
31,67,22,15,18393.5,9.0665
31,68,22,20,7512.9,8.60006
31,69,22,21,9306.45,5.00802
31,70,22,23,9670.97,12.3975
31,71,23,14,8467.74,9.2441
31,72,23,22,9619.36,12.2197
31,73,23,24,8351.61,4.19411
31,74,24,13,11151.6,17.8103
31,75,24,21,10171,11.4543
31,76,24,23,8338.71,4.18058
32,1,1,2,5240.63,6.00151
32,2,1,3,8968.75,4.01294
32,3,2,1,5181.25,6.00144
32,4,2,6,6168.75,6.79705
32,5,3,1,9028.13,4.01329
32,6,3,4,15931.2,4.45092
32,7,3,12,12528.1,4.04927
32,8,4,3,15909.4,4.44845
32,9,4,5,19196.9,2.40742
32,10,4,11,5975,7.97553
32,11,5,4,19253.1,2.41222
32,12,5,6,8806.25,10.02
32,13,5,9,16481.2,10.5338
32,14,6,2,6109.38,6.72886
32,15,6,5,8837.5,10.1059
32,16,6,8,12862.5,16.2606
32,17,7,8,12675,6.07142
32,18,7,18,15840.6,2.06296
32,19,8,6,12834.4,16.1363
32,20,8,7,12518.8,5.92274
32,21,8,9,7196.88,16.1864
32,22,8,16,8406.25,10.7775
32,23,9,5,16506.2,10.5674
32,24,9,8,7081.25,15.7983
32,25,9,10,22412.5,6.02791
32,26,10,9,22421.9,6.03298
32,27,10,11,17943.8,12.7752
32,28,10,15,23425,14.1298
32,29,10,16,11221.9,21.1272
32,30,10,17,8243.75,16.9137
32,31,11,4,5996.88,8.00462
32,32,11,10,17753.1,12.4501
32,33,11,12,8506.25,14.1149
32,34,11,14,9912.5,14.2435
32,35,12,3,12609.4,4.05056
32,36,12,11,8425,13.8093
32,37,12,13,13553.1,3.03374
32,38,13,12,13653.1,3.03475
32,39,13,24,11156.2,17.8333
32,40,14,11,9925,14.2953
32,41,14,15,9046.88,12.2682
32,42,14,23,8409.38,9.101
32,43,15,10,23515.6,14.2564
32,44,15,14,9093.75,12.42
32,45,15,19,19437.5,4.42745
32,46,15,22,18465.6,9.16215
32,47,16,8,8337.5,10.5908
32,48,16,10,11218.8,21.1081
32,49,16,17,11681.3,9.46623
32,50,16,18,16840.6,3.2413
32,51,17,10,8256.25,16.9679
32,52,17,16,11671.9,9.4423
32,53,17,19,9937.5,7.40279
32,54,18,7,15996.9,2.06548
32,55,18,16,16778.1,3.23774
32,56,18,20,19625,4.29667
32,57,19,15,19468.8,4.43665
32,58,19,17,9940.62,7.40959
32,59,19,20,8790.62,9.72064
32,60,20,18,19618.8,4.29629
32,61,20,19,8825,9.81065
32,62,20,21,6728.12,8.8135
32,63,20,22,7578.12,8.72671
32,64,21,20,6737.5,8.82921
32,65,21,22,9243.75,4.92777
32,66,21,24,10150,11.3848
32,67,22,15,18471.9,9.17049
32,68,22,20,7496.88,8.56944
32,69,22,21,9156.25,4.81848
32,70,22,23,9806.25,12.8773
32,71,23,14,8375,9.0181
32,72,23,22,9643.75,12.3034
32,73,23,24,8453.12,4.30274
32,74,24,13,11156.2,17.8333
32,75,24,21,10246.9,11.7095
32,76,24,23,8256.25,4.0956
33,1,1,2,5293.94,6.00157
33,2,1,3,9069.7,4.01353
33,3,2,1,5287.88,6.00156
33,4,2,6,6218.18,6.85535
33,5,3,1,9075.76,4.01357
33,6,3,4,15775.8,4.43357
33,7,3,12,12430.3,4.04775
33,8,4,3,15724.2,4.42793
33,9,4,5,19063.6,2.39623
33,10,4,11,5951.52,7.94465
33,11,5,4,19087.9,2.39825
33,12,5,6,8757.58,9.88803
33,13,5,9,16384.8,10.4054
33,14,6,2,6212.12,6.84813
33,15,6,5,8757.58,9.88803
33,16,6,8,12878.8,16.333
33,17,7,8,12639.4,6.03705
33,18,7,18,15827.3,2.06275
33,19,8,6,12872.7,16.3061
33,20,8,7,12487.9,5.89402
33,21,8,9,7160.61,16.0626
33,22,8,16,8424.24,10.8272
33,23,9,5,16409.1,10.4375
33,24,9,8,7048.48,15.6917
33,25,9,10,22342.4,5.99022
33,26,10,9,22354.5,5.99671
33,27,10,11,17833.3,12.5856
33,28,10,15,23412.1,14.112
33,29,10,16,11175.8,20.8474
33,30,10,17,8239.39,16.8948
33,31,11,4,5975.76,7.97653
33,32,11,10,17663.6,12.301
33,33,11,12,8524.24,14.1838
33,34,11,14,9945.45,14.3804
33,35,12,3,12487.9,4.04864
33,36,12,11,8466.67,13.9649
33,37,12,13,13515.2,3.03336
33,38,13,12,13615.2,3.03436
33,39,13,24,11160.6,17.8549
33,40,14,11,9957.58,14.4311
33,41,14,15,9290.91,13.0847
33,42,14,23,8518.18,9.37017
33,43,15,10,23503,14.2387
33,44,15,14,9327.27,13.212
33,45,15,19,19463.6,4.43515
33,46,15,22,18342.4,8.99933
33,47,16,8,8378.79,10.7024
33,48,16,10,11154.5,20.7198
33,49,16,17,11690.9,9.49096
33,50,16,18,16757.6,3.23657
33,51,17,10,8251.52,16.9473
33,52,17,16,11690.9,9.49096
33,53,17,19,9921.21,7.36746
33,54,18,7,15978.8,2.06519
33,55,18,16,16690.9,3.23283
33,56,18,20,19587.9,4.29443
33,57,19,15,19484.8,4.44141
33,58,19,17,9933.33,7.39374
33,59,19,20,8815.15,9.78475
33,60,20,18,19572.7,4.29352
33,61,20,19,8848.48,9.87275
33,62,20,21,6727.27,8.81207
33,63,20,22,7560.61,8.69237
33,64,21,20,6724.24,8.80701
33,65,21,22,9100,4.74986
33,66,21,24,10227.3,11.643
33,67,22,15,18348.5,9.00726
33,68,22,20,7481.82,8.54085
33,69,22,21,9193.94,4.86517
33,70,22,23,9627.27,12.2468
33,71,23,14,8493.94,9.30929
33,72,23,22,9648.48,12.3197
33,73,23,24,8369.7,4.21317
33,74,24,13,11160.6,17.8549
33,75,24,21,10130.3,11.3199
33,76,24,23,8366.67,4.20997
34,1,1,2,5244.12,6.00151
34,2,1,3,9014.71,4.01321
34,3,2,1,5238.24,6.00151
34,4,2,6,6194.12,6.82679
34,5,3,1,9020.59,4.01324
34,6,3,4,15700,4.4253
34,7,3,12,12317.6,4.04604
34,8,4,3,15650,4.41991
34,9,4,5,19008.8,2.39169
34,10,4,11,5929.41,7.91592
34,11,5,4,19032.4,2.39363
34,12,5,6,8629.41,9.55084
34,13,5,9,16476.5,10.5274
34,14,6,2,6188.24,6.81986
34,15,6,5,8811.76,10.0351
34,16,6,8,12711.8,15.6038
34,17,7,8,12605.9,6.00497
34,18,7,18,15814.7,2.06255
34,19,8,6,12888.2,16.3751
34,20,8,7,12458.8,5.86718
34,21,8,9,7085.29,15.8115
34,22,8,16,8441.18,10.8742
34,23,9,5,16317.6,10.3173
34,24,9,8,7200,16.1971
34,25,9,10,22276.5,5.95506
34,26,10,9,22332.4,5.98483
34,27,10,11,17961.8,12.8065
34,28,10,15,23452.9,14.1687
34,29,10,16,11132.4,20.5871
34,30,10,17,8235.29,16.8772
34,31,11,4,5955.88,7.95037
34,32,11,10,17791.2,12.5142
34,33,11,12,8561.76,14.3288
34,34,11,14,9923.53,14.2892
34,35,12,3,12373.5,4.04688
