link_id,tmc_corridor_name,link_type_name,from_node_id,to_node_id,meso_link_id,from_cell_code,lanes,length,free_speed_kmph,free_speed_mph,FFTT,time_period,inflow_volume,volume,CA,CD,density,queue,queue_ratio,discharge_cap,TD_free_flow_travel_time,waiting_time_in_sec,speed,geometry,notes
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0710:00.000_0711:00.000,12.000,3.000,35.000,19.000,5.333,16.000,0.018,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0711:00.000_0712:00.000,6.000,3.000,41.000,22.000,6.333,19.000,0.021,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0712:00.000_0713:00.000,8.000,1.000,49.000,23.000,8.667,26.000,0.029,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0713:00.000_0714:00.000,6.000,12.000,55.000,35.000,6.667,20.000,0.022,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0714:00.000_0715:00.000,5.000,6.000,60.000,41.000,6.333,19.000,0.021,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0715:00.000_0716:00.000,8.000,8.000,68.000,49.000,6.333,19.000,0.021,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0716:00.000_0717:00.000,10.000,6.000,78.000,55.000,7.667,23.000,0.026,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0717:00.000_0718:00.000,6.000,5.000,84.000,60.000,8.000,24.000,0.027,231.930,3.000,0.001,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0718:00.000_0719:00.000,10.000,8.000,94.000,68.000,8.667,26.000,0.029,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0719:00.000_0720:00.000,5.000,10.000,99.000,78.000,7.000,21.000,0.023,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0720:00.000_0721:00.000,12.000,6.000,111.000,84.000,9.000,27.000,0.030,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0721:00.000_0722:00.000,10.000,10.000,121.000,94.000,9.000,27.000,0.030,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0722:00.000_0723:00.000,10.000,5.000,131.000,99.000,10.667,32.000,0.036,231.930,3.000,0.001,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0723:00.000_0724:00.000,10.000,12.000,141.000,111.000,10.000,30.000,0.033,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0724:00.000_0725:00.000,11.000,10.000,152.000,121.000,10.333,31.000,0.034,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0725:00.000_0726:00.000,7.000,10.000,159.000,131.000,9.333,28.000,0.031,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0726:00.000_0727:00.000,13.000,10.000,172.000,141.000,10.333,31.000,0.034,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0727:00.000_0728:00.000,6.000,11.000,178.000,152.000,8.667,26.000,0.029,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0728:00.000_0729:00.000,5.000,7.000,183.000,159.000,8.000,24.000,0.027,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0729:00.000_0730:00.000,14.000,13.000,197.000,172.000,8.333,25.000,0.028,231.930,3.000,0.001,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0730:00.000_0731:00.000,7.000,6.000,204.000,178.000,8.667,26.000,0.029,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0731:00.000_0732:00.000,9.000,5.000,213.000,183.000,10.000,30.000,0.033,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0732:00.000_0733:00.000,9.000,14.000,222.000,197.000,8.333,25.000,0.028,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0733:00.000_0734:00.000,5.000,7.000,227.000,204.000,7.667,23.000,0.026,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0734:00.000_0735:00.000,13.000,9.000,240.000,213.000,9.000,27.000,0.030,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0735:00.000_0736:00.000,4.000,9.000,244.000,222.000,7.333,22.000,0.024,231.930,3.000,0.006,59.998,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0736:00.000_0737:00.000,14.000,5.000,258.000,227.000,10.333,31.000,0.034,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0737:00.000_0738:00.000,5.000,13.000,263.000,240.000,7.667,23.000,0.026,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0738:00.000_0739:00.000,10.000,4.000,273.000,244.000,9.667,29.000,0.032,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0739:00.000_0740:00.000,6.000,14.000,279.000,258.000,7.000,21.000,0.023,231.930,3.000,0.002,59.999,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0740:00.000_0741:00.000,13.000,5.000,292.000,263.000,9.667,29.000,0.032,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0741:00.000_0742:00.000,4.000,10.000,296.000,273.000,7.667,23.000,0.026,231.930,3.000,0.001,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0742:00.000_0743:00.000,10.000,6.000,306.000,279.000,9.000,27.000,0.030,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0743:00.000_0744:00.000,4.000,13.000,310.000,292.000,6.000,18.000,0.020,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0744:00.000_0745:00.000,12.000,4.000,322.000,296.000,8.667,26.000,0.029,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0745:00.000_0746:00.000,4.000,10.000,326.000,306.000,6.667,20.000,0.022,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0746:00.000_0747:00.000,8.000,4.000,334.000,310.000,8.000,24.000,0.027,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0747:00.000_0748:00.000,12.000,12.000,346.000,322.000,8.000,24.000,0.027,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0748:00.000_0749:00.000,9.000,4.000,355.000,326.000,9.667,29.000,0.032,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0749:00.000_0750:00.000,9.000,8.000,364.000,334.000,10.000,30.000,0.033,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0750:00.000_0751:00.000,9.000,12.000,373.000,346.000,9.000,27.000,0.030,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0751:00.000_0752:00.000,4.000,9.000,377.000,355.000,7.333,22.000,0.024,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0752:00.000_0753:00.000,8.000,9.000,385.000,364.000,7.000,21.000,0.023,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0753:00.000_0754:00.000,4.000,9.000,389.000,373.000,5.333,16.000,0.018,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0754:00.000_0755:00.000,10.000,4.000,399.000,377.000,7.333,22.000,0.024,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0755:00.000_0756:00.000,4.000,8.000,403.000,385.000,6.000,18.000,0.020,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0756:00.000_0757:00.000,6.000,4.000,409.000,389.000,6.667,20.000,0.022,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0757:00.000_0758:00.000,9.000,10.000,418.000,399.000,6.333,19.000,0.021,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0758:00.000_0759:00.000,8.000,4.000,426.000,403.000,7.667,23.000,0.026,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0759:00.000_0800:00.000,7.000,6.000,433.000,409.000,8.000,24.000,0.027,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0800:00.000_0801:00.000,3.000,9.000,436.000,418.000,6.000,18.000,0.020,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0801:00.000_0802:00.000,6.000,8.000,442.000,426.000,5.333,16.000,0.018,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0802:00.000_0803:00.000,11.000,7.000,453.000,433.000,6.667,20.000,0.022,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0803:00.000_0804:00.000,7.000,3.000,460.000,436.000,8.000,24.000,0.027,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0804:00.000_0805:00.000,6.000,6.000,466.000,442.000,8.000,24.000,0.027,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0805:00.000_0806:00.000,7.000,11.000,473.000,453.000,6.667,20.000,0.022,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0806:00.000_0807:00.000,5.000,7.000,478.000,460.000,6.000,18.000,0.020,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0807:00.000_0808:00.000,6.000,6.000,484.000,466.000,6.000,18.000,0.020,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0808:00.000_0809:00.000,6.000,7.000,490.000,473.000,5.667,17.000,0.019,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
25,network_wide,,9,10,-1,,1.0,3000.000,60.000,37.290,3.000,0809:00.000_0810:00.000,3.000,5.000,493.000,478.000,5.000,15.000,0.017,231.930,3.000,0.000,60.000,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0700:00.000_0701:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0701:00.000_0702:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0702:00.000_0703:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0703:00.000_0704:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0704:00.000_0705:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,231.930,3.000,0.006,59.998,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0705:00.000_0706:00.000,12.000,0.000,12.000,0.000,4.000,12.000,0.013,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0706:00.000_0707:00.000,3.000,0.000,15.000,0.000,5.000,15.000,0.017,231.930,3.000,0.005,59.998,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0707:00.000_0708:00.000,3.000,0.000,18.000,0.000,6.000,18.000,0.020,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0708:00.000_0709:00.000,4.000,12.000,22.000,12.000,3.333,10.000,0.011,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0709:00.000_0710:00.000,8.000,3.000,30.000,15.000,5.000,15.000,0.017,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0710:00.000_0711:00.000,5.000,3.000,35.000,18.000,5.667,17.000,0.019,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0711:00.000_0712:00.000,17.000,4.000,52.000,22.000,10.000,30.000,0.033,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0712:00.000_0713:00.000,4.000,8.000,56.000,30.000,8.667,26.000,0.029,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0713:00.000_0714:00.000,13.000,5.000,69.000,35.000,11.333,34.000,0.038,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0714:00.000_0715:00.000,15.000,17.000,84.000,52.000,10.667,32.000,0.036,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0715:00.000_0716:00.000,9.000,4.000,93.000,56.000,12.333,37.000,0.041,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0716:00.000_0717:00.000,7.000,13.000,100.000,69.000,10.333,31.000,0.034,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0717:00.000_0718:00.000,9.000,15.000,109.000,84.000,8.333,25.000,0.028,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0718:00.000_0719:00.000,9.000,9.000,118.000,93.000,8.333,25.000,0.028,231.930,3.000,0.002,59.999,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0719:00.000_0720:00.000,7.000,7.000,125.000,100.000,8.333,25.000,0.028,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0720:00.000_0721:00.000,12.000,9.000,137.000,109.000,9.333,28.000,0.031,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0721:00.000_0722:00.000,7.000,9.000,144.000,118.000,8.667,26.000,0.029,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0722:00.000_0723:00.000,7.000,7.000,151.000,125.000,8.667,26.000,0.029,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0723:00.000_0724:00.000,12.000,12.000,163.000,137.000,8.667,26.000,0.029,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0724:00.000_0725:00.000,7.000,7.000,170.000,144.000,8.667,26.000,0.029,231.930,3.000,0.001,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0725:00.000_0726:00.000,12.000,7.000,182.000,151.000,10.333,31.000,0.034,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0726:00.000_0727:00.000,10.000,12.000,192.000,163.000,9.667,29.000,0.032,231.930,3.000,0.001,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0727:00.000_0728:00.000,8.000,7.000,200.000,170.000,10.000,30.000,0.033,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0728:00.000_0729:00.000,3.000,12.000,203.000,182.000,7.000,21.000,0.023,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0729:00.000_0730:00.000,11.000,10.000,214.000,192.000,7.333,22.000,0.024,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0730:00.000_0731:00.000,8.000,8.000,222.000,200.000,7.333,22.000,0.024,231.930,3.000,0.002,59.999,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0731:00.000_0732:00.000,10.000,3.000,232.000,203.000,9.667,29.000,0.032,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0732:00.000_0733:00.000,9.000,11.000,241.000,214.000,9.000,27.000,0.030,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0733:00.000_0734:00.000,3.000,8.000,244.000,222.000,7.333,22.000,0.024,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0734:00.000_0735:00.000,9.000,10.000,253.000,232.000,7.000,21.000,0.023,231.930,3.000,0.001,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0735:00.000_0736:00.000,14.000,9.000,267.000,241.000,8.667,26.000,0.029,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0736:00.000_0737:00.000,4.000,3.000,271.000,244.000,9.000,27.000,0.030,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0737:00.000_0738:00.000,15.000,9.000,286.000,253.000,11.000,33.000,0.037,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0738:00.000_0739:00.000,9.000,14.000,295.000,267.000,9.333,28.000,0.031,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0739:00.000_0740:00.000,8.000,4.000,303.000,271.000,10.667,32.000,0.036,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0740:00.000_0741:00.000,8.000,15.000,311.000,286.000,8.333,25.000,0.028,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0741:00.000_0742:00.000,6.000,9.000,317.000,295.000,7.333,22.000,0.024,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0742:00.000_0743:00.000,11.000,8.000,328.000,303.000,8.333,25.000,0.028,231.930,3.000,0.000,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
26,network_wide,,10,9,-1,,1.0,3000.000,60.000,37.290,3.000,0743:00.000_0744:00.000,7.000,8.000,335.000,311.000,8.000,24.000,0.027,231.930,3.000,0.001,60.000,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",simulation-based
