first_column,route_seq_id,o_zone_id,d_zone_id,o_super_zone_index,d_super_zone_index,od_pair_key,information_type,mode_type,demand_period,volume,distance_km,distance_mile,travel_time,FFTT,co2,nox,OD_based_UE_relative_gap_compared_to_least_time_path_travel_time,path_based_UE_gap,path_based_relative_UE_gap,preload_volume_from_route_input_file,ODME_volume_before,ODME_volume_after,ODME_volume_diff,SIMU_volume,SIMU_travel_time,toll,number_of_nodes,node_sequence,link_id_sequence,geometry,link_special_flag_sequence,sequential_link_delay,sequential_link_FFTT,DTM_OD_impact,DTM_path_impact,DTM_#_of_lane_closure_links,lane_closure_link_vector,DTM_new_path_generated,DTM_volume_before,DTM_volume_after,DTM_volume_diff, DTM_TT_0,DTM_Vol_0,
0,119,3,10,2,9,3->10,0,auto,am,300.0000,14.0000,8.7011,21.9813,14.0000,5.197742,0.001128,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,300,139.7807,0.0000,5,3;4;5;9;10;,6;9;13;25;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271)",,0.284;0.329;4.673;2.694;,4.000;2.000;5.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,120,3,10,2,9,3->10,0,auto,am,0.0000,15.0000,9.3226,29.9149,15.0000,6.162449,0.001202,0.0000,7.9326,0.2151,0.0000,0.0000,0.0000,0.0000,0,29.9149,0.0000,4,3;12;11;10;,7;36;32;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271)",,0.022;7.690;7.204;,4.000;6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,121,3,11,2,10,3->11,0,auto,am,300.0000,10.0000,6.2150,11.4177,10.0000,3.432046,0.000857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,300,138.3255,0.0000,3,3;4;11;,6;10;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131)",,0.284;1.133;,4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,122,3,11,2,10,3->11,0,auto,am,0.0000,10.0000,6.2150,17.7112,10.0000,3.946552,0.000822,0.0000,6.2928,0.1707,0.0000,0.0000,0.0000,0.0000,0,17.7112,0.0000,3,3;12;11;,7;36;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131)",,0.022;7.690;,4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,123,3,12,2,11,3->12,0,auto,am,200.0000,4.0000,2.4860,4.0215,4.0000,1.384292,0.000368,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200,137.8469,0.0000,2,3;12;,7;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941)",,0.022;,4.000;,0,,,,,,,,,-1.000000,0.000000,
0,124,3,13,2,12,3->13,0,auto,am,100.0000,7.0000,4.3505,7.0455,7.0000,2.422010,0.000643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100,136.9421,0.0000,3,3;12;13;,7;37;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707)",,0.022;0.024;,4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,125,3,14,2,13,3->14,0,auto,am,100.0000,14.0000,8.7011,25.1313,14.0000,5.629342,0.001179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100,141.2371,0.0000,4,3;4;11;14;,6;10;34;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.751035 43.529306)",,0.284;1.133;9.714;,4.000;6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,126,3,14,2,13,3->14,0,auto,am,0.0000,14.0000,8.7011,31.4248,14.0000,6.143848,0.001144,0.0000,6.2928,0.1691,0.0000,0.0000,0.0000,0.0000,0,31.4248,0.0000,4,3;12;11;14;,7;36;34;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306)",,0.022;7.690;9.714;,4.000;6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,127,3,14,2,13,3->14,0,auto,am,0.0000,17.0000,10.5656,37.2157,17.0000,7.509863,0.001444,0.0000,12.0825,0.3247,0.0000,0.0000,0.0000,0.0000,0,37.2157,0.0000,6,3;12;13;24;23;14;,7;37;39;76;71;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.750904 43.514858, -96.751035 43.529306)",,0.022;0.024;13.503;1.699;4.968;,4.000;3.000;4.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,128,3,15,2,14,3->15,0,auto,am,100.0000,20.0000,12.4301,35.7070,20.0000,7.763611,0.001582,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100,141.3577,0.0000,6,3;4;5;9;10;15;,6;9;13;25;28;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.731504 43.529401)",,0.284;0.329;4.673;2.694;7.726;,4.000;2.000;5.000;3.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,129,3,15,2,14,3->15,0,auto,am,0.0000,19.0000,11.8086,37.3072,19.0000,7.842383,0.001559,0.0000,1.6000,0.0367,0.0000,0.0000,0.0000,0.0000,0,37.3072,0.0000,5,3;4;11;14;15;,6;10;34;41;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.751035 43.529306, -96.731504 43.529401)",,0.284;1.133;9.714;7.176;,4.000;6.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,130,3,15,2,14,3->15,0,auto,am,0.0000,19.0000,11.8086,43.6006,19.0000,8.356889,0.001524,0.0000,7.8928,0.1810,0.0000,0.0000,0.0000,0.0000,0,43.6006,0.0000,5,3;12;11;14;15;,7;36;34;41;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306, -96.731504 43.529401)",,0.022;7.690;9.714;7.176;,4.000;6.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,131,3,16,2,15,3->16,0,auto,am,32.1958,22.0000,13.6731,42.1060,22.0000,9.280549,0.001925,0.0002,0.0483,0.0011,0.0000,0.0000,0.0000,0.0000,32,141.2823,0.0000,6,3;1;2;6;8;16;,5;1;4;16;22;,"LINESTRING (-96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744)",,0.009;0.001;1.550;12.797;5.749;,4.000;6.000;5.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,132,3,16,2,15,3->16,0,auto,am,124.0298,17.0000,10.5656,42.0590,17.0000,7.926249,0.001426,0.0002,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,124,139.1366,0.0000,6,3;4;5;6;8;16;,6;9;12;16;22;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744)",,0.284;0.329;5.899;12.797;5.749;,4.000;2.000;4.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,133,3,16,2,15,3->16,0,auto,am,27.7196,26.0000,16.1591,42.0590,26.0000,9.679629,0.002059,0.0002,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,28,140.4371,0.0000,6,3;4;5;9;8;16;,6;9;13;24;22;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.711382 43.562324, -96.711382 43.546744)",,0.284;0.329;4.673;5.023;5.749;,4.000;2.000;5.000;10.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,134,3,16,2,15,3->16,0,auto,am,9.6399,18.0000,11.1871,42.0858,18.0000,8.118822,0.001494,0.0002,0.0283,0.0006,0.0000,0.0000,0.0000,0.0000,10,129.3724,0.0000,6,3;4;5;9;10;16;,6;9;13;25;29;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.711382 43.546744)",,0.284;0.329;4.673;2.694;16.105;,4.000;2.000;5.000;3.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,135,3,16,2,15,3->16,0,auto,am,1.5167,25.0000,15.5376,42.1088,25.0000,10.085111,0.002223,0.0002,0.0509,0.0012,0.0000,0.0000,0.0000,0.0000,2,143.1584,0.0000,8,3;1;2;6;8;7;18;16;,5;1;4;16;20;18;55;,"LINESTRING (-96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711382 43.546744)",,0.009;0.001;1.550;12.797;2.513;0.064;0.175;,4.000;6.000;5.000;2.000;3.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,136,3,16,2,15,3->16,0,auto,am,0.7787,20.0000,12.4301,42.0617,20.0000,8.730810,0.001723,0.0002,0.0037,0.0001,0.0000,0.0000,0.0000,0.0000,1,42.0617,0.0000,8,3;4;5;6;8;7;18;16;,6;9;12;16;20;18;55;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711382 43.546744)",,0.284;0.329;5.899;12.797;2.513;0.064;0.175;,4.000;2.000;4.000;2.000;3.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,137,3,16,2,15,3->16,0,auto,am,4.1194,29.0000,18.0236,42.0618,29.0000,10.484191,0.002356,0.0002,0.0026,0.0001,0.0000,0.0000,0.0000,0.0000,4,22.7915,0.0000,8,3;4;5;9;8;7;18;16;,6;9;13;24;20;18;55;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711382 43.546744)",,0.284;0.329;4.673;5.023;2.513;0.064;0.175;,4.000;2.000;5.000;10.000;3.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,138,3,17,2,16,3->17,0,auto,am,0.0000,23.0000,14.2946,39.9294,23.0000,8.874537,0.001841,0.0000,1.6398,0.0320,0.0000,0.0000,0.0000,0.0000,0,39.9294,0.0000,5,3;4;11;10;17;,6;10;32;30;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.731438 43.545271, -96.711382 43.541280)",,0.284;1.133;7.204;8.308;,4.000;6.000;5.000;8.000;,0,,,,,,,,,-1.000000,0.000000,
0,139,3,17,2,16,3->17,0,auto,am,100.0000,22.0000,13.6731,38.2893,22.0000,8.424335,0.001732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100,141.3977,0.0000,6,3;4;5;9;10;17;,6;9;13;25;30;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.711382 43.541280)",,0.284;0.329;4.673;2.694;8.308;,4.000;2.000;5.000;3.000;8.000;,0,,,,,,,,,-1.000000,0.000000,
0,140,3,17,2,16,3->17,0,auto,am,0.0000,24.0000,14.9161,51.2687,24.0000,10.639185,0.002102,0.0000,12.9788,0.2532,0.0000,0.0000,0.0000,0.0000,0,51.2687,0.0000,7,3;1;2;6;8;16;17;,5;1;4;16;22;49;,"LINESTRING (-96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280)",,0.009;0.001;1.550;12.797;5.749;7.163;,4.000;6.000;5.000;2.000;5.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,141,3,17,2,16,3->17,0,auto,am,0.0000,19.0000,11.8086,51.2217,19.0000,9.284885,0.001603,0.0000,12.9316,0.2522,0.0000,0.0000,0.0000,0.0000,0,51.2217,0.0000,7,3;4;5;6;8;16;17;,6;9;12;16;22;49;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280)",,0.284;0.329;5.899;12.797;5.749;7.163;,4.000;2.000;4.000;2.000;5.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,142,3,22,2,21,3->22,0,auto,am,0.0000,22.0000,13.6731,52.6059,22.0000,9.864524,0.001759,0.0000,12.1910,0.2317,0.0000,0.0000,0.0000,0.0000,0,52.6059,0.0000,6,3;12;11;14;15;22;,7;36;34;41;46;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306, -96.731504 43.529401, -96.731241 43.514858)",,0.022;7.690;9.714;7.176;6.005;,4.000;6.000;4.000;5.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,143,3,22,2,21,3->22,0,auto,am,62.0443,16.0000,9.9441,40.4170,16.0000,7.667545,0.001392,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,62,137.5680,0.0000,6,3;12;13;24;21;22;,7;37;39;75;65;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.730979 43.510485, -96.731241 43.514858)",,0.022;0.024;13.503;8.734;2.135;,4.000;3.000;4.000;3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,144,3,22,2,21,3->22,0,auto,am,37.9557,17.0000,10.5656,40.4176,17.0000,7.845323,0.001456,0.0000,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,38,142.1770,0.0000,6,3;12;13;24;23;22;,7;37;39;76;72;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.750904 43.514858, -96.731241 43.514858)",,0.022;0.024;13.503;1.699;8.170;,4.000;3.000;4.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,145,3,23,2,22,3->23,0,auto,am,0.0000,18.0000,11.1871,40.4051,18.0000,7.837454,0.001447,0.0000,12.1590,0.2311,0.0000,0.0000,0.0000,0.0000,0,40.4051,0.0000,5,3;12;11;14;23;,7;36;34;42;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306, -96.750904 43.514858)",,0.022;7.690;9.714;4.980;,4.000;6.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,146,3,23,2,22,3->23,0,auto,am,100.0000,13.0000,8.0796,28.2474,13.0000,5.817451,0.001142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100,141.2178,0.0000,5,3;12;13;24;23;,7;37;39;76;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.750904 43.514858)",,0.022;0.024;13.503;1.699;,4.000;3.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,147,4,1,3,0,4->1,0,auto,am,500.0000,8.0000,4.9720,8.2954,8.0000,2.758010,0.000722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,500,138.5451,0.0000,3,4;3;1;,8;5;,"LINESTRING (-96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828)",,0.287;0.009;,4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,148,4,2,3,1,4->2,0,auto,am,200.0000,14.0000,8.7011,14.2962,14.0000,4.836550,0.001275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200,140.1397,0.0000,4,4;3;1;2;,8;5;1;,"LINESTRING (-96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813)",,0.287;0.009;0.001;,4.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,149,4,2,3,1,4->2,0,auto,am,0.0000,11.0000,6.8365,18.7932,11.0000,4.208948,0.000878,0.0000,4.4968,0.2393,0.0000,0.0000,0.0000,0.0000,0,18.7932,0.0000,4,4;5;6;2;,9;12;14;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711251 43.605813)",,0.329;5.899;1.565;,2.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,150,4,3,3,2,4->3,0,auto,am,200.0000,4.0000,2.4860,4.2865,4.0000,1.372881,0.000353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200,137.8469,0.0000,2,4;3;,8;,"LINESTRING (-96.747168 43.563654, -96.774303 43.572962)",,0.287;,4.000;,0,,,,,,,,,-1.000000,0.000000,
0,151,4,5,3,4,4->5,0,auto,am,500.0000,2.0000,1.2430,2.3290,2.0000,0.685607,0.000169,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,500,137.5867,0.0000,2,4;5;,9;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034)",,0.329;,2.000;,0,,,,,,,,,-1.000000,0.000000,
0,152,4,6,3,5,4->6,0,auto,am,400.0000,6.0000,3.7290,12.2284,6.0000,2.472361,0.000474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,400,138.3999,0.0000,3,4;5;6;,9;12;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586)",,0.329;5.899;,2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,153,4,7,3,6,4->7,0,auto,am,314.1213,11.0000,6.8365,32.5381,11.0000,5.637939,0.000922,0.0000,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,314,138.7426,0.0000,5,4;5;6;8;7;,9;12;16;20;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844)",,0.329;5.899;12.797;2.513;,2.000;4.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,154,4,7,3,6,4->7,0,auto,am,85.8787,20.0000,12.4301,32.5381,20.0000,7.391319,0.001555,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,86,140.3503,0.0000,5,4;5;9;8;7;,9;13;24;20;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.711382 43.562324, -96.693423 43.563844)",,0.329;4.673;5.023;2.513;,2.000;5.000;10.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,155,4,8,3,7,4->8,0,auto,am,549.7122,8.0000,4.9720,27.0253,8.0000,4.483188,0.000695,0.0000,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,550,138.5813,0.0000,4,4;5;6;8;,9;12;16;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324)",,0.329;5.899;12.797;,2.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,156,4,8,3,7,4->8,0,auto,am,150.2878,17.0000,10.5656,27.0253,17.0000,6.236569,0.001328,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,150,140.5618,0.0000,4,4;5;9;8;,9;13;24;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.711382 43.562324)",,0.329;4.673;5.023;,2.000;5.000;10.000;,0,,,,,,,,,-1.000000,0.000000,
0,157,4,9,3,8,4->9,0,auto,am,700.0000,7.0000,4.3505,12.0025,7.0000,2.653852,0.000548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700,138.0514,0.0000,3,4;5;9;,9;13;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596)",,0.329;4.673;,2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,158,4,10,3,9,4->10,0,auto,am,0.0000,11.0000,6.8365,19.3370,11.0000,4.275012,0.000884,0.0000,1.6398,0.0479,0.0000,0.0000,0.0000,0.0000,0,19.3370,0.0000,3,4;11;10;,10;32;,"LINESTRING (-96.747168 43.563654, -96.746841 43.544131, -96.731438 43.545271)",,1.133;7.204;,6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,159,4,10,3,9,4->10,0,auto,am,1200.0000,10.0000,6.2150,17.6968,10.0000,3.824810,0.000775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200,138.8201,0.0000,4,4;5;9;10;,9;13;25;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271)",,0.329;4.673;2.694;,2.000;5.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,160,4,10,3,9,4->10,0,auto,am,0.0000,19.0000,11.8086,34.2014,19.0000,7.535330,0.001555,0.0000,16.5036,0.4825,0.0000,0.0000,0.0000,0.0000,0,34.2014,0.0000,5,4;3;12;11;10;,8;7;36;32;,"LINESTRING (-96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271)",,0.287;0.022;7.690;7.204;,4.000;4.000;6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,161,4,11,3,10,4->11,0,auto,am,1400.0000,6.0000,3.7290,7.1333,6.0000,2.059114,0.000503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1400,138.1708,0.0000,2,4;11;,10;,"LINESTRING (-96.747168 43.563654, -96.746841 43.544131)",,1.133;,6.000;,0,,,,,,,,,-1.000000,0.000000,
0,162,4,11,3,10,4->11,0,auto,am,0.0000,14.0000,8.7011,21.9977,14.0000,5.319433,0.001175,0.0000,14.8639,0.4346,0.0000,0.0000,0.0000,0.0000,0,21.9977,0.0000,4,4;3;12;11;,8;7;36;,"LINESTRING (-96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131)",,0.287;0.022;7.690;,4.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,163,4,12,3,11,4->12,0,auto,am,600.0000,8.0000,4.9720,8.3080,8.0000,2.757173,0.000721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,600,138.6114,0.0000,3,4;3;12;,8;7;,"LINESTRING (-96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941)",,0.287;0.022;,4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,164,4,13,3,12,4->13,0,auto,am,600.0000,11.0000,6.8365,11.3320,11.0000,3.794891,0.000996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,600,138.6764,0.0000,4,4;3;12;13;,8;7;37;,"LINESTRING (-96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707)",,0.287;0.022;0.024;,4.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,165,4,14,3,13,4->14,0,auto,am,500.0000,10.0000,6.2150,20.8469,10.0000,4.256410,0.000826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,500,138.5890,0.0000,3,4;11;14;,10;34;,"LINESTRING (-96.747168 43.563654, -96.746841 43.544131, -96.751035 43.529306)",,1.133;9.714;,6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,166,4,14,3,13,4->14,0,auto,am,0.0000,18.0000,11.1871,35.7113,18.0000,7.516729,0.001497,0.0000,14.8639,0.3398,0.0000,0.0000,0.0000,0.0000,0,35.7113,0.0000,5,4;3;12;11;14;,8;7;36;34;,"LINESTRING (-96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306)",,0.287;0.022;7.690;9.714;,4.000;4.000;6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,167,4,14,3,13,4->14,0,auto,am,0.0000,21.0000,13.0516,43.7475,21.0000,8.619043,0.001609,0.0000,22.9001,0.5235,0.0000,0.0000,0.0000,0.0000,0,43.7475,0.0000,6,4;5;9;10;15;14;,9;13;25;28;44;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.731504 43.529401, -96.751035 43.529306)",,0.329;4.673;2.694;7.726;7.325;,2.000;5.000;3.000;6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,168,4,14,3,13,4->14,0,auto,am,0.0000,21.0000,13.0516,41.5023,21.0000,8.882744,0.001798,0.0000,20.6536,0.4721,0.0000,0.0000,0.0000,0.0000,0,41.5023,0.0000,7,4;3;12;13;24;23;14;,8;7;37;39;76;71;,"LINESTRING (-96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.750904 43.514858, -96.751035 43.529306)",,0.287;0.022;0.024;13.503;1.699;4.968;,4.000;4.000;3.000;4.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,169,4,15,3,14,4->15,0,auto,am,500.0000,16.0000,9.9441,31.4225,16.0000,6.390679,0.001229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,500,139.5342,0.0000,5,4;5;9;10;15;,9;13;25;28;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.731504 43.529401)",,0.329;4.673;2.694;7.726;,2.000;5.000;3.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,170,4,15,3,14,4->15,0,auto,am,0.0000,15.0000,9.3226,33.0227,15.0000,6.469451,0.001206,0.0000,1.6000,0.0334,0.0000,0.0000,0.0000,0.0000,0,33.0227,0.0000,4,4;11;14;15;,10;34;41;,"LINESTRING (-96.747168 43.563654, -96.746841 43.544131, -96.751035 43.529306, -96.731504 43.529401)",,1.133;9.714;7.176;,6.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,171,4,15,3,14,4->15,0,auto,am,0.0000,23.0000,14.2946,47.8871,23.0000,9.729770,0.001878,0.0000,16.4638,0.3438,0.0000,0.0000,0.0000,0.0000,0,47.8871,0.0000,6,4;3;12;11;14;15;,8;7;36;34;41;,"LINESTRING (-96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306, -96.731504 43.529401)",,0.287;0.022;7.690;9.714;7.176;,4.000;4.000;6.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,172,4,16,3,15,4->16,0,auto,am,605.4994,13.0000,8.0796,37.7746,13.0000,6.553317,0.001073,0.0001,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,605,138.7898,0.0000,5,4;5;6;8;16;,9;12;16;22;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744)",,0.329;5.899;12.797;5.749;,2.000;4.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,173,4,16,3,15,4->16,0,auto,am,118.0493,22.0000,13.6731,37.7746,22.0000,8.306697,0.001705,0.0001,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,118,142.3322,0.0000,5,4;5;9;8;16;,9;13;24;22;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.711382 43.562324, -96.711382 43.546744)",,0.329;4.673;5.023;5.749;,2.000;5.000;10.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,174,4,16,3,15,4->16,0,auto,am,40.1075,14.0000,8.7011,37.8014,14.0000,6.745890,0.001141,0.0001,0.0283,0.0006,0.0000,0.0000,0.0000,0.0000,40,142.4126,0.0000,5,4;5;9;10;16;,9;13;25;29;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.711382 43.546744)",,0.329;4.673;2.694;16.105;,2.000;5.000;3.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
