link_id,link_no,layer_no,from_node_id,to_node_id,from_gate_flag,to_gate_flag,link_type,link_type_name,link_type_code,lanes,link_distance_VDF,free_speed,cutoff_speed,fftt,capacity,allow_uses,BPR_plf,BPR_alpha,BPR_beta,QVDF_plf1,QVDF_alpha1,QVDF_beta1,QVDF_cd1,QVDF_n1,QVDF_s1,geometry
4687,4644,0,674,663,-1,-1,10,footway,footway,1.000000,0.010370,60.000000,51.000000,0.010370,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9399665 33.4256075, -111.9399837 33.4256077, -111.9400780 33.4256087)",
4688,4645,0,663,2213,-1,-1,10,footway,footway,1.000000,0.006850,60.000000,51.000000,0.006850,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9400780 33.4256087, -111.9401517 33.4256097)",
4689,4646,0,2213,2216,-1,-1,10,footway,footway,1.000000,0.011140,60.000000,51.000000,0.011140,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9401517 33.4256097, -111.9401510 33.4255092)",
4690,4647,0,575,2216,-1,-1,6,residential,residential,1.000000,0.006690,60.000000,51.000000,0.006690,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9400790 33.4255092, -111.9401510 33.4255092)",
4691,4648,0,2216,575,-1,-1,6,residential,residential,2.000000,0.006690,60.000000,51.000000,0.006690,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9401510 33.4255092, -111.9400790 33.4255092)",
4692,4649,0,2216,2637,-1,-1,6,residential,residential,1.000000,0.013850,60.000000,51.000000,0.013850,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9401510 33.4255092, -111.9403000 33.4255083)",
4693,4650,0,2637,2216,-1,-1,6,residential,residential,2.000000,0.013850,60.000000,51.000000,0.013850,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9403000 33.4255083, -111.9401510 33.4255092)",
4694,4651,0,884,574,-1,-1,5,tertiary,tertiary,1.000000,0.015550,60.000000,51.000000,0.015550,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9349155 33.4254719, -111.9350826 33.4254772)",
4695,4652,0,574,209,-1,-1,5,tertiary,tertiary,1.000000,0.015000,60.000000,51.000000,0.015000,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9350826 33.4254772, -111.9349416 33.4254115)",
4696,4653,0,884,209,-1,-1,5,tertiary,tertiary,1.000000,0.007120,60.000000,51.000000,0.007120,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9349155 33.4254719, -111.9349416 33.4254115)",
4697,4654,0,209,884,-1,-1,5,tertiary,tertiary,2.000000,0.007120,60.000000,51.000000,0.007120,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9349416 33.4254115, -111.9349155 33.4254719)",
4698,4655,0,1522,509,-1,-1,10,footway,footway,1.000000,0.019820,60.000000,51.000000,0.019820,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9347673 33.4255796, -111.9348107 33.4256257, -111.9348368 33.4257437)",
4699,4656,0,2501,2056,-1,-1,10,footway,footway,1.000000,0.008340,60.000000,51.000000,0.008340,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9362468 33.4257427, -111.9362470 33.4258179)",
4700,4657,0,886,1467,-1,-1,5,tertiary,tertiary,1.000000,0.010000,60.000000,51.000000,0.010000,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9304264 33.4231132, -111.9303207 33.4230963)",
4701,4658,0,1467,207,-1,-1,5,tertiary,tertiary,1.000000,0.014830,60.000000,51.000000,0.014830,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9303207 33.4230963, -111.9301640 33.4230713)",
4702,4659,0,886,217,-1,-1,6,residential,residential,1.000000,0.008360,60.000000,51.000000,0.008360,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9304264 33.4231132, -111.9304115 33.4231876)",
4703,4660,0,217,886,-1,-1,6,residential,residential,1.000000,0.008360,60.000000,51.000000,0.008360,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9304115 33.4231876, -111.9304264 33.4231132)",
4704,4661,0,207,1466,-1,-1,5,tertiary,tertiary,1.000000,0.014960,60.000000,51.000000,0.014960,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9301640 33.4230713, -111.9303044 33.4231372)",
4705,4662,0,1466,217,-1,-1,5,tertiary,tertiary,1.000000,0.011420,60.000000,51.000000,0.011420,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9303044 33.4231372, -111.9304115 33.4231876)",
4706,4663,0,217,2638,-1,-1,6,residential,residential,1.000000,0.011320,60.000000,51.000000,0.011320,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9304115 33.4231876, -111.9304034 33.4232275, -111.9303912 33.4232883)",
4707,4664,0,2638,217,-1,-1,6,residential,residential,2.000000,0.011320,60.000000,51.000000,0.011320,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9303912 33.4232883, -111.9304034 33.4232275, -111.9304115 33.4231876)",
4708,4665,0,2638,2,-1,-1,6,residential,residential,1.000000,0.043960,60.000000,51.000000,0.043960,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9303912 33.4232883, -111.9303126 33.4236793)",
4709,4666,0,2,2638,-1,-1,6,residential,residential,2.000000,0.043960,60.000000,51.000000,0.043960,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9303126 33.4236793, -111.9303912 33.4232883)",
4710,4667,0,1392,1380,-1,-1,10,footway,footway,1.000000,0.010720,60.000000,51.000000,0.010720,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292269 33.4243584, -111.9293363 33.4243277)",
4711,4668,0,1380,2546,-1,-1,10,footway,footway,1.000000,0.049850,60.000000,51.000000,0.049850,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9293363 33.4243277, -111.9298298 33.4241518)",
4712,4669,0,2546,1376,-1,-1,10,footway,footway,1.000000,0.044530,60.000000,51.000000,0.044530,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9298298 33.4241518, -111.9301503 33.4240452, -111.9302134 33.4240188, -111.9302656 33.4239882)",
4713,4670,0,1376,1707,-1,-1,10,footway,footway,1.000000,0.067920,60.000000,51.000000,0.067920,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9302656 33.4239882, -111.9303346 33.4239293, -111.9303762 33.4238744, -111.9304113 33.4238018, -111.9304787 33.4234193)",
4714,4671,0,1707,1082,-1,-1,10,footway,footway,1.000000,0.013240,60.000000,51.000000,0.013240,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9304787 33.4234193, -111.9305090 33.4233026)",
4715,4672,0,1464,2638,-1,-1,10,footway,footway,1.000000,0.008460,60.000000,51.000000,0.008460,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9303011 33.4232774, -111.9303912 33.4232883)",
4716,4673,0,2638,1082,-1,-1,10,footway,footway,1.000000,0.011070,60.000000,51.000000,0.011070,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9303912 33.4232883, -111.9305090 33.4233026)",
4717,4674,0,566,2536,-1,-1,5,tertiary,tertiary,1.000000,0.016630,60.000000,51.000000,0.016630,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9263055 33.4199832, -111.9262647 33.4199778, -111.9262223 33.4199693, -111.9261791 33.4199575, -111.9261357 33.4199392)",
4718,4675,0,2536,2639,-1,-1,5,tertiary,tertiary,1.000000,0.004050,60.000000,51.000000,0.004050,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9261357 33.4199392, -111.9261000 33.4199182)",
4719,4676,0,50,1846,-1,-1,8,service,service,1.000000,0.011130,60.000000,51.000000,0.011130,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9372279 33.4255094, -111.9372263 33.4254090)",
4720,4677,0,1846,50,-1,-1,8,service,service,1.000000,0.011130,60.000000,51.000000,0.011130,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9372263 33.4254090, -111.9372279 33.4255094)",
4721,4678,0,1846,2640,-1,-1,8,service,service,1.000000,0.003890,60.000000,51.000000,0.003890,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9372263 33.4254090, -111.9372257 33.4253739)",
4722,4679,0,2640,1846,-1,-1,8,service,service,1.000000,0.003890,60.000000,51.000000,0.003890,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9372257 33.4253739, -111.9372263 33.4254090)",
4723,4680,0,1941,2577,-1,-1,10,footway,footway,1.000000,0.057280,60.000000,51.000000,0.057280,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9323113 33.4253220, -111.9321941 33.4253845, -111.9320890 33.4254294, -111.9319886 33.4255190, -111.9319256 33.4256165, -111.9318947 33.4256788)",
4724,4681,0,1941,2578,-1,-1,10,footway,footway,1.000000,0.064490,60.000000,51.000000,0.064490,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9323113 33.4253220, -111.9321614 33.4253085, -111.9320389 33.4253593, -111.9319513 33.4254177, -111.9318812 33.4255112, -111.9318103 33.4256340)",
4726,4682,0,119,467,-1,-1,9,cycleway,cycleway,1.000000,0.012280,60.000000,51.000000,0.012280,800.000000,bike,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9289334 33.4202593, -111.9290314 33.4203336)",
4727,4683,0,119,464,-1,-1,9,cycleway,cycleway,1.000000,0.013830,60.000000,51.000000,0.013830,800.000000,bike,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9289334 33.4202593, -111.9290104 33.4201526)",
4728,4684,0,2643,450,-1,-1,10,footway,footway,1.000000,0.053110,60.000000,51.000000,0.053110,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9275079 33.4209511, -111.9275061 33.4209411, -111.9274817 33.4209191, -111.9274320 33.4208032, -111.9271775 33.4205706)",
4729,4685,0,2643,459,-1,-1,10,footway,footway,1.000000,0.004530,60.000000,51.000000,0.004530,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9275079 33.4209511, -111.9274729 33.4209795)",
4730,4686,0,459,2644,-1,-1,10,footway,footway,1.000000,0.004990,60.000000,51.000000,0.004990,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9274729 33.4209795, -111.9274346 33.4210110)",
4731,4687,0,2645,288,-1,-1,10,footway,footway,1.000000,0.009740,60.000000,51.000000,0.009740,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9273593 33.4210902, -111.9273337 33.4211105, -111.9273036 33.4211345, -111.9272837 33.4211510)",
4732,4688,0,2644,1270,-1,-1,10,footway,footway,1.000000,0.009140,60.000000,51.000000,0.009140,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9274346 33.4210110, -111.9273727 33.4210750)",
4733,4689,0,1270,2645,-1,-1,10,footway,footway,1.000000,0.002100,60.000000,51.000000,0.002100,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9273727 33.4210750, -111.9273593 33.4210902)",
4734,4690,0,2646,2150,-1,-1,10,footway,footway,1.000000,0.012560,60.000000,51.000000,0.012560,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9290294 33.4198472, -111.9290812 33.4198471, -111.9290801 33.4198849, -111.9291095 33.4199053)",
4735,4691,0,2150,2647,-1,-1,10,footway,footway,1.000000,0.002960,60.000000,51.000000,0.002960,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9291095 33.4199053, -111.9291344 33.4199219)",
4736,4692,0,2584,1852,-1,-1,10,footway,footway,1.000000,0.039380,60.000000,51.000000,0.039380,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9382688 33.4233054, -111.9386455 33.4233047, -111.9386921 33.4233094)",
4737,4693,0,1852,1854,-1,-1,10,footway,footway,1.000000,0.042120,60.000000,51.000000,0.042120,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9386921 33.4233094, -111.9387435 33.4233149, -111.9388968 33.4233177, -111.9390849 33.4233166, -111.9391377 33.4232931)",
4738,4694,0,1854,2252,-1,-1,10,footway,footway,1.000000,0.069520,60.000000,51.000000,0.069520,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9391377 33.4232931, -111.9397280 33.4232918, -111.9398844 33.4232760)",
4739,4695,0,2584,1373,-1,-1,10,footway,footway,1.000000,0.006900,60.000000,51.000000,0.006900,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9382688 33.4233054, -111.9381946 33.4233064)",
4740,4696,0,1373,2586,-1,-1,10,footway,footway,1.000000,0.008550,60.000000,51.000000,0.008550,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381946 33.4233064, -111.9381026 33.4233060)",
4741,4697,0,1920,2648,-1,-1,10,footway,footway,1.000000,0.067840,60.000000,51.000000,0.067840,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9380573 33.4220580, -111.9380471 33.4222658, -111.9380498 33.4223952, -111.9380560 33.4224465, -111.9380592 33.4226694)",
4742,4698,0,2151,844,-1,-1,10,footway,footway,1.000000,0.006190,60.000000,51.000000,0.006190,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9380817 33.4220584, -111.9381483 33.4220586)",
4743,4699,0,844,1902,-1,-1,10,footway,footway,1.000000,0.008060,60.000000,51.000000,0.008060,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381483 33.4220586, -111.9382350 33.4220579)",
4744,4700,0,1902,845,-1,-1,10,footway,footway,1.000000,0.007690,60.000000,51.000000,0.007690,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9382350 33.4220579, -111.9382403 33.4219887)",
4745,4701,0,845,840,-1,-1,10,footway,footway,1.000000,0.010050,60.000000,51.000000,0.010050,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9382403 33.4219887, -111.9382374 33.4218981)",
4746,4702,0,1910,136,-1,-1,10,footway,footway,1.000000,0.005270,60.000000,51.000000,0.005270,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9380568 33.4231493, -111.9380580 33.4231968)",
4747,4703,0,136,2649,-1,-1,10,footway,footway,1.000000,0.004950,60.000000,51.000000,0.004950,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9380580 33.4231968, -111.9380592 33.4232414)",
4748,4704,0,2649,2650,-1,-1,10,footway,footway,1.000000,0.007230,60.000000,51.000000,0.007230,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9380592 33.4232414, -111.9380611 33.4233066)",
4749,4705,0,1871,2023,-1,-1,10,footway,footway,1.000000,0.050170,60.000000,51.000000,0.050170,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9367692 33.4242387, -111.9367688 33.4237862)",
4750,4706,0,2023,2651,-1,-1,10,footway,footway,1.000000,0.051450,60.000000,51.000000,0.051450,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9367688 33.4237862, -111.9367667 33.4233221)",
4751,4707,0,2651,2652,-1,-1,10,footway,footway,1.000000,0.004280,60.000000,51.000000,0.004280,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9367667 33.4233221, -111.9367673 33.4232835)",
4752,4708,0,2652,139,-1,-1,10,footway,footway,1.000000,0.008780,60.000000,51.000000,0.008780,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9367673 33.4232835, -111.9367664 33.4232043)",
4753,4709,0,139,1872,-1,-1,10,footway,footway,1.000000,0.005920,60.000000,51.000000,0.005920,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9367664 33.4232043, -111.9367651 33.4231509)",
4754,4710,0,2653,1866,-1,-1,10,footway,footway,1.000000,0.004190,60.000000,51.000000,0.004190,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9365573 33.4232838, -111.9365570 33.4233216)",
4755,4711,0,1866,1366,-1,-1,10,footway,footway,1.000000,0.051600,60.000000,51.000000,0.051600,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9365570 33.4233216, -111.9365594 33.4237870)",
4756,4712,0,1366,1885,-1,-1,10,footway,footway,1.000000,0.050250,60.000000,51.000000,0.050250,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9365594 33.4237870, -111.9365671 33.4242402)",
4757,4713,0,1877,141,-1,-1,10,footway,footway,1.000000,0.005100,60.000000,51.000000,0.005100,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9365580 33.4231603, -111.9365580 33.4232063)",
4758,4714,0,141,2653,-1,-1,10,footway,footway,1.000000,0.008590,60.000000,51.000000,0.008590,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9365580 33.4232063, -111.9365573 33.4232838)",
4759,4715,0,2654,2651,-1,-1,10,footway,footway,1.000000,0.004100,60.000000,51.000000,0.004100,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9367226 33.4233223, -111.9367667 33.4233221)",
4760,4716,0,2651,2130,-1,-1,10,footway,footway,1.000000,0.023850,60.000000,51.000000,0.023850,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9367667 33.4233221, -111.9370232 33.4233203)",
4761,4717,0,2130,2655,-1,-1,10,footway,footway,1.000000,0.031290,60.000000,51.000000,0.031290,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9370232 33.4233203, -111.9373598 33.4233185)",
4762,4718,0,2655,2656,-1,-1,10,footway,footway,1.000000,0.031200,60.000000,51.000000,0.031200,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9373598 33.4233185, -111.9376954 33.4233168)",
4763,4719,0,2656,2650,-1,-1,10,footway,footway,1.000000,0.034060,60.000000,51.000000,0.034060,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9376954 33.4233168, -111.9377885 33.4233163, -111.9379132 33.4233056, -111.9380611 33.4233066)",
4764,4720,0,2650,2586,-1,-1,10,footway,footway,1.000000,0.003860,60.000000,51.000000,0.003860,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9380611 33.4233066, -111.9381026 33.4233060)",
4765,4721,0,2654,373,-1,-1,10,footway,footway,1.000000,0.005450,60.000000,51.000000,0.005450,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9367226 33.4233223, -111.9366640 33.4233219)",
4766,4722,0,373,1867,-1,-1,10,footway,footway,1.000000,0.005410,60.000000,51.000000,0.005410,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366640 33.4233219, -111.9366058 33.4233220)",
4767,4723,0,2294,374,-1,-1,10,footway,footway,1.000000,0.003530,60.000000,51.000000,0.003530,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9367030 33.4230890, -111.9366650 33.4230885)",
4768,4724,0,374,1878,-1,-1,10,footway,footway,1.000000,0.003550,60.000000,51.000000,0.003550,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366650 33.4230885, -111.9366268 33.4230887)",
4769,4725,0,1494,2657,-1,-1,10,footway,footway,1.000000,0.046650,60.000000,51.000000,0.046650,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9348678 33.4242180, -111.9345538 33.4242190, -111.9345465 33.4242206, -111.9344698 33.4242610, -111.9344608 33.4242625, -111.9343803 33.4242625)",
4770,4726,0,2657,2658,-1,-1,10,footway,footway,1.000000,0.021820,60.000000,51.000000,0.021820,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9343803 33.4242625, -111.9341456 33.4242626)",
4771,4727,0,2658,2659,-1,-1,10,footway,footway,1.000000,0.031390,60.000000,51.000000,0.031390,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9341456 33.4242626, -111.9338079 33.4242627)",
4772,4728,0,2659,2544,-1,-1,10,footway,footway,1.000000,0.014760,60.000000,51.000000,0.014760,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9338079 33.4242627, -111.9337946 33.4242549, -111.9337878 33.4242426, -111.9337702 33.4241834, -111.9337570 33.4241757, -111.9337195 33.4241751)",
4773,4729,0,2660,1884,-1,-1,10,footway,footway,1.000000,0.020380,60.000000,51.000000,0.020380,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9369216 33.4245722, -111.9368264 33.4245211, -111.9367445 33.4244644)",
4774,4730,0,2661,1886,-1,-1,10,footway,footway,1.000000,0.019330,60.000000,51.000000,0.019330,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9371387 33.4245690, -111.9372580 33.4245103, -111.9373094 33.4244709)",
4775,4731,0,1369,2662,-1,-1,8,service,service,1.000000,0.013860,60.000000,51.000000,0.013860,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9360035 33.4237872, -111.9359900 33.4237259, -111.9359832 33.4236635)",
4776,4732,0,2662,1369,-1,-1,8,service,service,1.000000,0.013860,60.000000,51.000000,0.013860,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9359832 33.4236635, -111.9359900 33.4237259, -111.9360035 33.4237872)",
4777,4733,0,1368,1865,-1,-1,10,footway,footway,1.000000,0.049660,60.000000,51.000000,0.049660,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9361857 33.4237868, -111.9361982 33.4234093, -111.9362061 33.4233393)",
4778,4734,0,2663,2664,-1,-1,10,footway,footway,1.000000,0.009560,60.000000,51.000000,0.009560,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9336593 33.4245665, -111.9337278 33.4245768, -111.9337521 33.4245958)",
4779,4735,0,2664,2665,-1,-1,10,footway,footway,1.000000,0.001890,60.000000,51.000000,0.001890,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9337521 33.4245958, -111.9337648 33.4246091)",
